Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-2025-989-6,ocds-dgv273-seacev3-2025-989-6-2025-06-15T10:00:21.323531-05:00,2330741,1110086-10215538970,CONTRATO DE SERVICIOS N°001-2025-MDDAR,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA REFORMULACIÓN DEL EXPEDIENTE TÉCNICO: ¿CREACION DE PISTAS Y VEREDAS EN LA AV. VICTOR PIÑAN, MALECON ANTONIO BERMUDEZ Y ENTRADA A MERCEDES - CAFESA EN LA LOCALIDAD DE PUMAHUASI, DISTRITO DE DANIEL ALOMIA ROBLES - PROVINCIA DE LEONCIO PRADO - DEPARTAMENTO DE HUANUCO¿, CON CUI Nº 2453698",2025-05-21T00:00:00-05:00,2025-12-30T00:00:00-05:00,223,93200.0,PEN,Soles,2025-05-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10526-19,ocds-dgv273-seacev3-2025-10526-19-2025-06-15T10:00:20.117774-05:00,2330797,1112618-20567197507,015-2025-OEA-GRTC,CONTRATO,2025-06-11T00:00:00-05:00,2025-07-30T00:00:00-05:00,49,49924.87,PEN,Soles,2025-06-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1871-27,ocds-dgv273-seacev3-2025-1871-27-2025-06-15T10:00:19.949319-05:00,2330684,1104744-20418896915,CONTRATO DE SERVICIOS N° 000006-2025-MPCP/ALC-GM,CONTRATACIÓN DE SEGUROS PATRIMONIALES Y SEGUROS DE DESHONESTIDAD PARA LA MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO EJERCICIO 2025,2025-06-06T00:00:00-05:00,2026-06-05T00:00:00-05:00,364,374792.5,PEN,Soles,2025-06-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-224-167,ocds-dgv273-seacev3-2025-224-167-2025-06-15T10:00:14.382861-05:00,2330755,1110682-1673195,ORDEN DE COMPRA Nº 2575-2025-MDSM/GM,"ADQUISICIÓN DE DOS BORDADORAS DE UN CABEZAL PARA EL PLAN DE NEGOCIO: MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE CONFECCION TEXTIL DE LA ASOCIACION FAMILIA P Y V DE SAN MARCOS, DEL DISTRITO DE SAN MARCOS, PROVINCIA DE HUARI, REGION ANCASH",2025-06-05T00:00:00-05:00,2025-06-09T00:00:00-05:00,4,50359.0,PEN,Soles,2025-06-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-434-9,ocds-dgv273-seacev3-2025-434-9-2025-06-15T10:00:14.328713-05:00,2330815,1107751-1678945,CONTRATO N°009-2025-GM-MPC,EJECUCION DE MANTENIMIENTO RUTINARIO DEL CAMINO VECINAL NO PAVIMENTADO DE LA  RUTA R 50 TRAMO EMP R49 YANYARINA LD ICA SECTOR HERMANAS DISTRITO DE LOMAS PROVINCIA DE CARAVELI DEPARTAMENTO DE AREQUIPA,2025-05-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,218,52627.18,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1105355,ocds-dgv273-seacev3-1105355-2025-06-15T10:00:14.225436-05:00,2330775,1105355-20608437241,CONTRATO N° 008-2025/ORA,ADQUISICIÓN DE BIENES DE AYUDA HUMANITARIA PARA LA ATENCIÓN DE LAS PERSONAS AFECTADAS Y/O DAMNIFICADAS POR LAS EMERGENCIAS SUSCITADAS EN LA REGIÓN HUANCAVELICA.,2025-05-24T00:00:00-05:00,2025-06-02T00:00:00-05:00,9,567450.0,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2388-40,ocds-dgv273-seacev3-2025-2388-40-2025-06-15T10:00:14.155053-05:00,2330758,1111770-20607824208,CONTRATO N° 223-2025-EPS SEDAM HUANCAYO S.A,CONTRATACION DEL SERVICIO DE LEVANTAMIENTO EN CAMPO DE FICHAS CATASTRALES CON DISPOSITIVOS MOVILES PARA EL PROYECTO DE CATASTRO GEORREFERENCIADO COMERCIAL DE LA EPS SEDAM HUANCAYO S.A,2025-06-16T00:00:00-05:00,2025-09-15T00:00:00-05:00,91,71400.0,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1488-12,ocds-dgv273-seacev3-2025-1488-12-2025-06-15T10:00:14.056653-05:00,2330717,1112455-20604227837,CONTRATRO N° 007-2025-GM-MDP/PS,CONTRATACION DEL SERVICIO DE ALQIUILER DE UN (01) CAMION CISTERNA (VACIO) PARA EL TRANSPORTE DE AGUA POTABLE PARA EL ABASTECIMIENTO DE AGUA POTABLE PARA ABASTECER A LOS AA.HH. 21 DE SETIEMBRE E IVAN VASQUEZ POR DOCE (12) MESES,2025-05-09T00:00:00-05:00,2026-04-30T00:00:00-05:00,356,72000.0,PEN,Soles,2025-05-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1993-30,ocds-dgv273-seacev3-2025-1993-30-2025-06-15T10:00:14.040619-05:00,2330798,1109923-1686828,28-2025-SENCICO-07.00,CONTRATACIÓN DEL SERVICIO DE SUSCRIPCIÓN DE SOFTWARE DE DETECCIÓN Y RESPUESTA EXTENDIDA (XDR),2025-06-10T00:00:00-05:00,2028-06-23T00:00:00-05:00,1109,5723500.0,PEN,Soles,2025-06-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1309-20,ocds-dgv273-seacev3-2025-1309-20-2025-06-15T10:00:13.985417-05:00,2330569,1103955-20100664179,CONTRATO N°029-2025,"SERVICIO DE IMPRESIONES EN GENERAL REFERENTE A VOLANTES PARA LA PUBLICIDAD DEL VENCIMIENTO TRIBUTARIO DE LA 1°, 2°, 3° Y 4° CUOTA EN IMPUESTO PREDIAL Y ARBITRIOS MUNICIPALES DEL PERIODO 2025",2025-05-22T00:00:00-05:00,2026-02-23T00:00:00-05:00,277,33984.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1112614,ocds-dgv273-seacev3-1112614-2025-06-15T10:00:13.858163-05:00,2330834,1112614-1675860,54-2025-GRH/GGR,"CONTRATACION DE SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: MEJORAMIENTO Y AMPLIACION DE LA PLAZA DE ARMAS DE LA LOCALIDAD DE QUIVILLA, DISTRITO DE QUIVILLA PROVINCIA DE DOS DE MAYO - DEPARTAMENTO DE HUÁNUCO",2025-06-13T00:00:00-05:00,2025-09-11T00:00:00-05:00,90,65333.61,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200108-5,ocds-dgv273-seacev3-2025-200108-5-2025-06-15T10:00:12.911775-05:00,2330811,1106928-1669529,ORDEN DE SERVICIO Nº 00606-2025,CONTRATACION DEL SERVICIO DE IMPRESION DE FORMATERIA PARA LA UNIDAD DE SEGUROS DE LA UNIDAD EJECUTORA 401 SALUD CANAS CANCHIS ESPINAR,2025-06-14T00:00:00-05:00,2025-07-08T00:00:00-05:00,24,57354.68,PEN,Soles,2025-06-13T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1110292,ocds-dgv273-seacev3-1110292-2025-06-15T10:00:12.699656-05:00,2330803,1110292-20409344721,CEO N° 003-2025-MDM,"REPARACION DE BUZON DE ALCANTARILLADO EN EL(LA) SISTEMA DE ALCANTARILLADO SANITARIO, DE LOS CASERIOS NUEVO PROGRESO Y EL TUTUMO, DISTRITO DE MATAPALO, PROVINCIA DE ZARUMILLA, DEPARTAMENTO DE TUMBES.",2025-04-13T23:00:00-05:00,2025-04-28T23:00:00-05:00,15,50574.39,PEN,Soles,2025-04-13T23:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1867-14,ocds-dgv273-seacev3-2025-1867-14-2025-06-15T10:00:12.572648-05:00,2330740,1115341-20612385336,CONTRATO DE ADQUISICION DE SUMINISTRO DE BIENES N° 005-2025-MPZ-GM,ADQUISICION DE PRODUCTOS PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA EN LA MODALIDAD PANTBC PARA EL PERIODO 2025,2025-05-29T00:00:00-05:00,2025-12-31T00:00:00-05:00,216,60088.0,PEN,Nuevos Soles,2025-05-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1116228,ocds-dgv273-seacev3-1116228-2025-06-15T10:00:12.364985-05:00,2330814,1116228-10444281257,021-2025-OGA-SG-MC,ADQUISICIÓN DE ARENA GRUESA PARA CONCRETO PARA LABORES DE CONSERVACIÓN EN EL COMPLEJO ARQUEOLÓGICO MONUMENTAL KUÉLAP,2025-06-04T00:00:00-05:00,2025-08-08T00:00:00-05:00,65,170000.0,PEN,Soles,2025-06-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-199881-51,ocds-dgv273-seacev3-2025-199881-51-2025-06-15T10:00:11.692295-05:00,2330749,1110973-20521440865,ORDEN DE COMPRA N°052-2025,"ADQUISICIÓN DE AZUFRE PARA LA ACTIVIDAD ""CAPACITACIÓN Y ASISTENCIA TÉCNICA DE CADENA DE VALOR DE PRODUCTOS ALTERNATIVOS SOSTENIBLES EN EL ÁMBITO DEL VRAEM - CULTIVO DE CACAO - OZ SAN FRANCISCO"" UE 006-DEVIDA-VRAEM.",2025-05-23T00:00:00-05:00,2025-06-06T00:00:00-05:00,14,39999.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-744-2,ocds-dgv273-seacev3-2025-744-2-2025-06-15T10:00:10.603130-05:00,2330694,1113671-10076369939,Nª002-2025-OGA-MDLP,ADQUISICION DE UNIFORMES PARA EL PERSONAL DE LIMPIEZA PUBLICA Y AREAS VERDES DE LA MUNICIPALIDAD DISTRITAL DE LA PERLA,2025-06-11T00:00:00-05:00,2025-11-30T00:00:00-05:00,172,461589.0,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1113240,ocds-dgv273-seacev3-1113240-2025-06-15T10:00:10.586134-05:00,2330821,1113240-10215282193,049-2025,CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE EJECUCION DE LA OBRA MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO EN EL SECTOR SANT ROSA Y LOS LUNAS DISTRITO DE LA TINGUIÑA DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA - CUI Nº 2648568,2025-06-11T00:00:00-05:00,2025-10-22T00:00:00-05:00,133,89951.64,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-673-3,ocds-dgv273-seacev3-2025-673-3-2025-06-14T10:08:18.062012-05:00,2330330,1107257-1672649,CONTRATO DE EJECUCION DE LA OBRA N°002-2025/GM,"CONTRATO DE EJECUCION DE OBRA: ¿RENOVACION DE PUENTE; EN EL(LA) PUENTE DEL TRAMO DESDE HUAMBOS A LA COMUNIDAD DE CHONTABAMBA DISTRITO DE HUAMBOS, PROVINCIA CHOTA, DEPARTAMENTO CAJAMARCA¿, CUI N°2615222",2025-06-20T00:00:00-05:00,2025-09-17T00:00:00-05:00,89,802452.25,PEN,Soles,2025-06-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1119402,ocds-dgv273-seacev3-1119402-2025-06-14T10:08:17.785575-05:00,2330648,1119402-10404916691,001-2025,"ADQUISICION DE UNIFORMES PARA EL PERSONAL ADMINISTRATIVO DE INSTITUCIONES EDUCATIVAS PERTENECIENTES A INSTITUCIONES EDUCATIVAS DE LA JURISDCICCION DE LA UGEL 03TNO, TRUJILLO-LA LIBERTAD",2025-06-12T00:00:00-05:00,2025-07-09T00:00:00-05:00,27,53985.0,PEN,Soles,2025-06-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1501-2,ocds-dgv273-seacev3-2025-1501-2-2025-06-14T10:08:17.721963-05:00,2327319,1109099-10335966274,CONTRATO N° 015 ¿ 2025-MPMRC,ADQUISCION DE PETROLEO DIESEL B5 PARA LAS DIVERSAS OFICINAS DE LA MUNICIPALIDAD PROVINCIAL DE MARISCAL RAMON CASTILLA,2025-05-08T00:00:00-05:00,2025-12-23T00:00:00-05:00,229,154179.0,PEN,Soles,2025-05-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-43-15,ocds-dgv273-seacev3-2025-43-15-2025-06-14T10:08:17.679657-05:00,2330655,1109039-1674562,CONTRATO DE SERVICIOS N° 000020-2025-GR.LAMB/ORAD [515296408 - 154],"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO DE INVERSIÓN PÚBLICA: MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE E INSTALACIÓN DE SANEAMIENTO BÁSICO EN EL CASERÍO LAS JUNTAS DEL DISTRITO DE ILLIMO - PROVINCIA DE LAMBAYEQUE - DEPARTAMENTO DE LAMBAYEQUE, CON CUI N 2538042",2025-06-05T00:00:00-05:00,2025-08-19T00:00:00-05:00,75,243843.7,PEN,Soles,2025-06-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1342-29,ocds-dgv273-seacev3-2025-1342-29-2025-06-14T10:08:17.587217-05:00,2328236,1113320-10257958227,CONTRATO Nº 23-2025-MDSM,"ADQUISICIÓN DE PLANTAS ORNAMENTALES PARA LA SUBGERENCIA DE PARQUES Y JARDINES, MUNICIPALIDAD DISTRITAL DE SAN MIGUEL¿LIMA¿LIMA",2025-05-16T00:00:00-05:00,2025-07-29T00:00:00-05:00,74,270000.0,PEN,Soles,2025-05-15T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-49-334,ocds-dgv273-seacev3-2025-49-334-2025-06-14T10:08:17.418061-05:00,2330644,1107714-1676103,2504,"ADQUISICION DE VIDRIO LAMINADO SEGUN ESPECIFICACIONES TECNICAS PARA LA META: RENOVACION DE AULA DE EDUCACION SUPERIOR PEDAGOGICA, LABORATORIO Y/O TALLER Y AMBIENTE COMPLEMENTARIO; REPARACION DE CERCO Y/O PORTADA; ADEMÁS DE OTROS ACTIVOS EN EL(LA) INSTITUTO DE EDUCACIÓN SUPERIOR PEDAGÓGICO HUANCANE DEL DISTRITO DE HUANCANE, PROVINCIA HUANCANE, DEPARTAMENTO PUNO",2025-06-06T00:00:00-05:00,2025-07-07T00:00:00-05:00,31,58747.5,PEN,Soles,2025-06-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1348-34,ocds-dgv273-seacev3-2025-1348-34-2025-06-14T10:08:17.316941-05:00,2330584,1107135-20467305931,09-2025-UA-OGA-MVES,SERVICIO DE COMUNICACIÓN DE RADIO PORTÁTIL TRONCALIZADO Y GPS PARA SEGURIDAD CIUDADANA Y ATENCIÓN A SITUACIONES DE EMERGENCIA,2025-06-05T00:00:00-05:00,2026-06-05T00:00:00-05:00,365,135794.4,PEN,Soles,2025-05-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1108448,ocds-dgv273-seacev3-1108448-2025-06-14T10:08:16.756717-05:00,2330582,1108448-20448053084,2329,ADQUISICION DE ACERO LISO EN VARILLAS PARA REJILLAS DE VENTANAS SEGÚN DISEÑO INCLUYE PINTADO E INSTALACION SEGÚN ESPECIFICACIONES TECNICAS PARA LA META MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIA DE LA I.E.S. TARACO DEL DISTRITO DE TARACO - PROVINCIA DE HUANCANE - DEPARTAMENTO DE PUNO.,2025-05-28T00:00:00-05:00,2025-06-17T00:00:00-05:00,20,99200.0,PEN,Soles,2025-05-27T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-49-337,ocds-dgv273-seacev3-2025-49-337-2025-06-14T10:08:16.562071-05:00,2330564,1107836-20542719991,2469,"ADQUISICIÓN DE ORDEÑADORA MECANICA SEGÚN ESPECIFICACIONES TÉCNICAS PARA LA META: MEJORAMIENTO DE LA PRODUCCION Y LA CALIDAD DE LECHE FRESCA EN LA ASOCIACION DE JOVENES PRODUCTORES AGROPECUARIOS COMUNI, DISTRITO ASILLO, PROVINCIA AZANGARO, REGION PUNO",2025-06-05T00:00:00-05:00,2025-06-20T00:00:00-05:00,15,125350.0,PEN,Soles,2025-06-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200022-6,ocds-dgv273-seacev3-2025-200022-6-2025-06-14T10:08:16.318681-05:00,2330048,1106126-10448650044,089-2025-VIVIENDA-OGA-UE.001,"SUMINISTRO DE BIDONES DE AGUA DE MESA SIN GAS POR 20 LITROS PARA EL PERSONAL DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2025-06-30T00:00:00-05:00,2027-06-29T00:00:00-05:00,729,180000.0,PEN,Soles,2025-06-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1947-303,ocds-dgv273-seacev3-2025-1947-303-2025-06-14T10:08:15.909972-05:00,2330545,1104473-20512636854,012-2025-PROMPERU-AS,SERVICIO DE PRODUCCIÓN MUSICAL PARA LA FERIA PERÚ GASTRONÓMICA MUCHO GUSTO LAMBAYEQUE 2025,2025-05-09T00:00:00-05:00,2025-06-13T00:00:00-05:00,35,406660.0,PEN,Soles,2025-05-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1576-2,ocds-dgv273-seacev3-2025-1576-2-2025-06-14T10:08:15.772176-05:00,2330473,1111937-20489682363,CONTRATO DE OBRA N° 001-2025-MDV-DAC/P,"CONTRATACION DE LA EJECUCION DE LA OBRA: ¿CREACION DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LAS LOCALIDADES DE SAN JOSE PATARAYOG, SAN ANTONIO DE QUECHCHA Y SAN MIGUEL DE CUCHIS DEL DISTRITO DE VILCABAMBA DE LA PROVINCIA DE DANIEL ALCIDES CARRION DEL DEPARTAMENTO DE PASCO¿ CON CÓDIGO ÚNICO DE INVERSIONES N° 2591187.",2025-05-30T00:00:00-05:00,2025-12-31T00:00:00-05:00,215,4658335.89,PEN,Soles,2025-05-29T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-41-31,ocds-dgv273-seacev3-2025-41-31-2025-06-14T10:08:15.569058-05:00,2330550,1110416-1679263,CONTRATO N° 120-2025-GRJ/ORAF,"CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: ""MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. FRANCISCO BOLOGNESI DISTRITO DE COMAS DE LA PROVINCIA DE CONCEPCIÓN DEL DEPARTAMENTO DE JUNIN"" con CUI N° 2606430.",2025-06-07T00:00:00-05:00,2026-02-01T00:00:00-05:00,239,223919.96,PEN,Soles,2025-06-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2543-1562,ocds-dgv273-seacev3-2025-2543-1562-2025-06-14T10:08:15.140284-05:00,2330599,1114275-20338570041,010-DA-OA-RAPUNO-ESSALUD-2025,ADQUISICIÓN DE OXIGENO MEDICINAL LIQUIDO PERIODO 2025 (OXIGENO MEDICINAL LIQUIDO MAS DE 99.5% v/v de O2 m3),2025-06-03T00:00:00-05:00,2025-12-31T00:00:00-05:00,211,106680.0,PEN,Soles,2025-06-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-35-90,ocds-dgv273-seacev3-2025-35-90-2025-06-14T10:08:14.815106-05:00,2330422,1111848-20534355646,CONTRATO N°101-2025-GRA-SEDECENTRAL-OAPF,"ADQUISICION DE AGREGADOS PARA LA OBRA META CREACION Y MEJORAMIENTO DE LA CARRETERA SAN JOSE CHOYMACOTA TRAMO: PUTIS-APULEMA- PACHACHACA-CHONGOS, DISTRITO DE SANTILLANA, SIVIA Y LLOCHEGUA, PROVINCIA DE HUANTA-AYACUCHO",2025-06-10T00:00:00-05:00,2025-06-29T00:00:00-05:00,19,390100.0,PEN,Soles,2025-06-09T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10447-15,ocds-dgv273-seacev3-2025-10447-15-2025-06-14T10:08:14.738011-05:00,2330362,1114691-20511037001,CONTRATO N° 08-2025-GR CUSCO-PM-UAD,"CONTRATACION DE CEMENTO PORTLAND TIPO IP PARA EL PROYECTO ""INSTALACION DEL SISTEMA DE RIEGO QUISCO, DISTRTIO DE ALTO PICHIGUA PROVINCIA DE ESPINAR, REGION CUSCO""",2025-06-07T00:00:00-05:00,2026-02-01T00:00:00-05:00,239,1240000.0,PEN,Soles,2025-06-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-680-13,ocds-dgv273-seacev3-2025-680-13-2025-06-14T10:08:14.127460-05:00,2330560,1109220-1676601,CONTRATO N°003-2025-MDT/A,"EJECUCIÓN DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE ATENCION DE SALUD BASICO EN EL PUESTO DE SALUD I-1 DE LA LOCALIDAD DE PALMA CONCHUD DEL DISTRITO DE TACABAMBA - PROVINCIA DE CHOTA - DEPARTAMENTO DE CAJAMARCA, CUI N°2530443",2025-05-27T00:00:00-05:00,2025-11-22T00:00:00-05:00,179,4242669.63,PEN,Soles,2025-05-26T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10204-18,ocds-dgv273-seacev3-2025-10204-18-2025-06-14T10:08:13.757318-05:00,2330557,1113529-20604123233,CONTRATO N° 36-2025-HNHU,ADQUISICIÓN DE FORMATO DE TRANSFERENCIA GRATUITO- SIS PAPEL CONTINUO AUTOCOPIATIVO (ORIGINAL Y 2 COPIAS),2025-06-11T00:00:00-05:00,2026-06-10T00:00:00-05:00,364,142500.0,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-41-175,ocds-dgv273-seacev3-2025-41-175-2025-06-14T10:08:05.752389-05:00,2330546,1104466-1679605,CONTRATO N° 099-2020-GRJ/ORAF,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DEL PROYECTO DE INVERSIÓN: ¿MEJORAMIENTO DEL SERVICIO DE ATENCIÓN DE SALUD BÁSICOS EN LA MERCED DISTRITO DE CHANCHAMAYO DE LA PROVINCIA DE CHANCHAMAYO DEL DEPARTAMENTO DE JUNIN¿ CON CUI 2670084,2025-05-23T00:00:00-05:00,2025-08-27T00:00:00-05:00,96,560000.0,PEN,Soles,2025-05-22T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1105838,ocds-dgv273-seacev3-1105838-2025-06-14T10:08:04.736162-05:00,2330488,1105838-20124397333,CONTRATO Nº 137-2025,ADQUISICIÓN DE EQUIPOS PARA TRABAJOS EN ESPACIOS CONFINADOS PARA EL PROYECTO DEL SEGUNDO BUQUE MULTIPROPÓSITO BAP. PAITA CUI 2166997 DERIVADA AS-SM-123-2024-MGP/DIRCOMAT-1/BIEN PP 0135,2025-05-31T00:00:00-05:00,2025-07-29T00:00:00-05:00,59,131688.0,PEN,Soles,2025-05-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-199881-13,ocds-dgv273-seacev3-2025-199881-13-2025-06-14T10:08:03.194972-05:00,2330618,1108064-20606223553,CONTRATO N°003-2025-DEVIDA/OEC-1,"ADQUISICIÓN DE MELAZA DE CAÑA, PARA LAS ACTIVIDADES ¿CAPACITACIÓN Y ASISTENCIA TÉCNICA DE LA CADENA DE VALOR DE PRODUCTOS ALTERNATIVOS SOSTENIBLES EN EL ÁMBITO DEL VRAEM - CULTIVO DE CACAO Y CAFÉ ¿ OZ SAN FRANCISCO¿.",2025-05-20T00:00:00-05:00,2025-06-08T00:00:00-05:00,19,177798.0,PEN,Soles,2025-05-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10198-35,ocds-dgv273-seacev3-2025-10198-35-2025-06-14T10:08:02.921855-05:00,2330555,1113588-20106897914,CONTRATO 48-INSN-2025,ervicio de telefonía móvil y acceso a datos para el instituto nacional de salud del niño por dos (02) años,2025-06-06T00:00:00-05:00,2027-06-30T00:00:00-05:00,754,89054.0,PEN,Soles,2025-06-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1115529,ocds-dgv273-seacev3-1115529-2025-06-14T10:07:57.286110-05:00,2330518,1115529-20603882068,4200092796,SERVICIO DE ACTIVACIÓN BTL Y EXPOSITORES PARA CAPACITACIONES PRESENCIALES,2025-07-01T00:00:00-05:00,2026-03-02T00:00:00-05:00,244,158999.1,PEN,Soles,2025-06-11T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200417-8,ocds-dgv273-seacev3-2025-200417-8-2025-06-14T10:07:57.269327-05:00,2330607,1110870-20603163606,C.007-2025-P-CSJLL-PJ,CONTRATO,2025-06-11T00:00:00-05:00,2027-06-10T00:00:00-05:00,729,64346.24,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1106460,ocds-dgv273-seacev3-1106460-2025-06-14T10:07:57.247453-05:00,2330525,1106460-20612202801,21-2024,CONTRATO Nº21-2024-MDY-2,2025-06-11T00:00:00-05:00,2025-10-09T00:00:00-05:00,120,162000.0,PEN,Soles,2025-06-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1809-3,ocds-dgv273-seacev3-2025-1809-3-2025-06-14T10:07:57.177414-05:00,2330621,1106411-1684738,CONTRATO N° 007-2025/MDBB-GM,"SERVICIO DE CONSULTORÍA DE OBRA PARA LA ELABORACIÓN DEL EXPEDIENTE TÉCNICO DE SALDO DE OBRA: ¿INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO MULTICOMUNAL DE YA-NAYACU, PAMPA HERMOSA, LA PERLA, NUEVO TARAPOTO, NUEVO PROGRESO, SAN RAMON CON MEJORAMIENTO EN NUEVO LIMA, DISTRITO DE BAJO BIAVO ¿ BELLAVISTA-SAN MARTIN, CON CIU 2209371¿",2025-12-30T00:00:00-05:00,2025-12-31T00:00:00-05:00,,1000000.0,PEN,Soles,2025-06-04T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1060-39,ocds-dgv273-seacev3-2025-1060-39-2025-06-14T10:07:57.126207-05:00,2330474,1108957-20600228359,CONTRATO DE SERVICIO EN GENERAL  DEL MANTENIMIENTO N°006-2025-MPP-GM,"EJECUCIÓN DEL SERVICIO DE: ¿MANTENIMIENTO DE COMPUERTAS, PINTADO DE ALCANTARILLAS Y CANOAS Y LIMPIEZA DE DREN EN EL SECTOR CAUCATO, DEL DISTRITO DE SAN CLEMENTE-PROVINCIA DE PISCO- DEPARTAMENTO DE ICA¿",2025-06-23T00:00:00-05:00,2025-09-05T00:00:00-05:00,74,1048000.0,PEN,Soles,2025-06-06T00:00:00-05:00,,,,
