Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda,Entrega compilada:Contratos:Implementación:Fecha de fin
ocds-dgv273-seacev3-1180568,ocds-dgv273-seacev3-1180568-2026-04-03T10:07:21.933616-05:00,2384498,1180568-10425734615,SD CONTRATO 0010-2025-PNSU UGPP BID,"ESPECIALISTA EN SUELOS Y GEOTECNIA, PARA LA UNIDAD DE GESTIÓN DE PROGRAMAS Y PROYECTOS BID",2025-03-05T00:00:00-05:00,2025-06-13T00:00:00-05:00,100,50000.0,PEN,Nuevos Soles,2025-03-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1180637,ocds-dgv273-seacev3-1180637-2026-04-03T10:07:21.726579-05:00,2384504,1180637-10414472945,SD CONTRATO 0011-2025-PNSU UGPP BID,"ESPECIALISTA ELECTROMECÁNICO, TELECOMUNICACIONES Y SCADA, PARA LA UNIDAD DE GESTIÓN DE PROGRAMAS Y PROYECTOS BID",2025-03-31T00:00:00-05:00,2025-06-08T00:00:00-05:00,69,50000.0,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-230809-4,ocds-dgv273-seacev3-2025-230809-4-2026-04-03T10:07:21.198937-05:00,2326796,1089606-20101192190,CONTRATO No 07-2025-PGE,CONTRATACIÓN SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDES DE LA PROCURADURÍA GENERAL DEL ESTADO,2025-05-26T00:00:00-05:00,2027-05-26T00:00:00-05:00,730,2579180.64,PEN,Soles,2025-05-21T00:00:00-05:00,2765045.24,PEN,Soles,
ocds-dgv273-seacev3-1091604,ocds-dgv273-seacev3-1091604-2026-04-03T10:07:21.010057-05:00,2312896,1091604-10401440904,004-2025-EPS-SC-T,CONTRATACIÓN DEL SERVICIO DE ARRENDAMIENTO DE UN INMUEBLE PARA LAS INSTALACIONES DE LA EPS SIERRA CENTRAL S.R.L.,2025-03-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,305,70000.0,PEN,Soles,2025-02-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10212-1,ocds-dgv273-seacev3-2025-10212-1-2026-04-03T10:07:11.321011-05:00,2317996,1088002-20423044765,012-2025-HMA,ADQUISICION DE ALIMENTOS PARA EL DEPARTAMENTO DE NTRICIÓN Y DIETETICA,2025-04-05T00:00:00-05:00,2026-04-04T00:00:00-05:00,364,1157533.0,PEN,Soles,2025-04-04T00:00:00-05:00,1446916.25,PEN,Soles,
ocds-dgv273-seacev3-2025-10212-1,ocds-dgv273-seacev3-2025-10212-1-2026-04-03T10:07:11.321011-05:00,2318369,1088002-20606199954,013-2025-HMA,ADQUISICION DE ALIMENTOS PARA EL DEPARTAMENTO DE NTRICIÓN Y DIETETICA,2025-04-08T00:00:00-05:00,2026-04-07T00:00:00-05:00,364,529980.0,PEN,Soles,2025-04-07T00:00:00-05:00,662475.0,PEN,Soles,
ocds-dgv273-seacev3-2025-10558-7,ocds-dgv273-seacev3-2025-10558-7-2026-04-03T10:07:11.262796-05:00,2316609,1091896-20600877004,7-2025-DIRESA Piura,"SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LAS INSTALACIONES DEL ESTABLECIMIENTO DE SALUD I-3 VÍCTOR RAÚL HAYA DE LA TORRE, INCORPORACIÓN DE DOS CÁMARAS DE SEGURIDAD",2025-04-02T00:00:00-05:00,2026-03-31T00:00:00-05:00,363,180375.0,PEN,Soles,2025-04-01T00:00:00-05:00,204364.88,PEN,Soles,
ocds-dgv273-seacev3-1180769,ocds-dgv273-seacev3-1180769-2026-04-03T10:07:02.522590-05:00,2384519,1180769-10106025181,SD CONTRATO 0012-2025-PNSU UGPP BID,"ESPECIALISTA EN AGUA POTABLE Y ALCANTARILLADO, PARA LA UNIDAD DE GESTIÓN DE PROGRAMAS Y PROYECTOS BID",2025-03-31T00:00:00-05:00,2025-07-30T00:00:00-05:00,121,56000.0,PEN,Soles,2025-03-06T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1180507,ocds-dgv273-seacev3-1180507-2026-04-03T10:06:53.169542-05:00,2384495,1180507-10258371475,SD CONTRATO 0009-2025-PNSU UGPP BID,"ESPECIALISTA EN COSTOS, PRESUPUESTOS Y PROGRAMACIÓN, PARA LA UNIDAD DE GESTIÓN DE PROGRAMAS Y PROYECTOS BID",2025-03-05T00:00:00-05:00,2025-07-03T00:00:00-05:00,120,56000.0,PEN,Soles,2025-03-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1050-27,ocds-dgv273-seacev3-2025-1050-27-2026-04-03T10:06:51.975907-05:00,2320851,1092227-1652805,CONTRATO 014-2025-MPN/CS-1,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: ¿MEJORAMIENTO DE LOS SERVICIOS PÚBLICOS DE INTEGRACIÓN ECONÓMICA Y SOCIAL EN EL PARQUE DEL SECTOR SANTA FE DISTRITO DE NASCA DE LA PROVINCIA DE NASCA DEL DEPARTAMENTO DE ICA¿, CON CUI Nº 2610753",2025-04-28T00:00:00-05:00,2025-09-30T00:00:00-05:00,155,105750.0,PEN,Soles,2025-04-10T00:00:00-05:00,,,,2025-10-15T00:00:00-05:00
ocds-dgv273-seacev3-2025-1161-3,ocds-dgv273-seacev3-2025-1161-3-2026-04-02T10:14:27.422620-05:00,2319246,1092861-1650500,CONTRATO DE EJECUCION DE OBRA N° 001-2025-OGA/MDRN,"EJECUCION DE OBRA: CREACION DE LOS SERVICIOS DEPORTIVOS Y RECREATIVOS DEL COMPLEJO POLIDEPORTIVO MUNICIPAL EN EL C.P. RIO NEGRO, DISTRITO DE RIO NEGRO - SATIPO - JUNIN",2025-04-25T00:00:00-05:00,2025-08-23T00:00:00-05:00,120,2196925.8,PEN,Soles,2025-04-10T00:00:00-05:00,2458199.15,PEN,Soles,
ocds-dgv273-seacev3-2025-838-6,ocds-dgv273-seacev3-2025-838-6-2026-04-02T10:14:17.108941-05:00,2314207,1090026-20544585097,CONTRATO Nº 003-2025-OGA-MPQ-U,CONTRATACION DE BIENES CEMENTO PORTLAND TIPO IP PARA EL PROYECTO MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN INICIAL N° 1370 CENTENARIO DEL DISTRITO DE URCOS - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO,2025-03-20T00:00:00-05:00,2025-09-11T00:00:00-05:00,175,199182.0,PEN,Soles,2025-03-19T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-238-2,ocds-dgv273-seacev3-2025-238-2-2026-04-02T10:14:04.712019-05:00,2325655,1090973-1648746,002-2025,"EJECUCION DE LA OBRA: ""MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL EN EL CENTRO POBLADO DE CASCA, DISTRITO DE CASCA, PROVINCIA MARISCAL LUZURIAGA, DEPARTAMENTO DE ANCASH"", CON CUI N° 2629788.",2025-04-14T00:00:00-05:00,2025-07-21T00:00:00-05:00,98,793317.58,PEN,Soles,2025-04-08T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1025-6,ocds-dgv273-seacev3-2025-1025-6-2026-04-02T10:14:04.659354-05:00,2333219,1088026-20535096652,035-2025-GM-MPI,"EJECUCION DE OBRA: MEJORAMIENTO DE PISTAS Y VEREDAS EN LA CALLE MANCO CAPAC Y PJE EL DIQUE URB. PEDREROS, DISTRITO DE ICA, PROVINCIA DE ICA - ICA",2025-06-10T00:00:00-05:00,2026-03-30T00:00:00-05:00,293,2399236.3,PEN,Soles,2025-06-09T00:00:00-05:00,2518356.77,PEN,Soles,2026-04-11T00:00:00-05:00
ocds-dgv273-seacev3-2025-10222-12,ocds-dgv273-seacev3-2025-10222-12-2026-04-01T10:15:02.339877-05:00,2317767,1090493-1650578,007-2025-PNEJP,"CONTRATACION DE LA EJECUCION DE LA OBRA: IMPLEMENTACION DEL CENTRO DE EMPLEO LIMA 2 ""SANTA ANITA"" DEL COMPONENTE 3 DE LA INVERSRION: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DEL CENTRO DE EMPLEO PARA LA INSERCION LABORAL FORMAL DE LOS JOVENES EN LAS REGIONES DE AREQUIPA, ICA, LAMBAYEQUE, LA LIBERTAD, PIURA, SAN MARTIN Y EN LIMA METROPOLITANA, CUI 2328039",2025-04-21T00:00:00-05:00,2025-09-02T00:00:00-05:00,134,2867777.19,PEN,Soles,2025-04-03T00:00:00-05:00,2860691.16,PEN,Soles,2025-10-05T00:00:00-05:00
ocds-dgv273-seacev3-2025-200363-64,ocds-dgv273-seacev3-2025-200363-64-2026-04-01T10:14:29.428364-05:00,2317122,1090786-20503794692,122-2025,ADQUISICION DE PRODUCTOS FARMACEUTICOS COMPRA CENTRALIZADA PARA EL ABASTECIMIENTO POR UN PERIODO DE DOCE (12) MESES TABLETAS (02) ITEMS ITEM N° 2,2025-03-29T00:00:00-05:00,2026-07-31T00:00:00-05:00,489,1455331.02,PEN,Soles,2025-03-28T00:00:00-05:00,1679964.0,PEN,Soles,2026-08-01T00:00:00-05:00
ocds-dgv273-seacev3-2025-200363-64,ocds-dgv273-seacev3-2025-200363-64-2026-04-01T10:14:29.428364-05:00,2330816,1111792-20100287791,190-2025-CENARES/MINSA,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS - COMPRA CENTRALIZADA PARA EL ABASTECIMIENTO POR UN PERIODO DE DOCE (12) MESES - TABLETAS (02) ÍTEMS,2025-06-04T00:00:00-05:00,2026-09-30T00:00:00-05:00,483,536820.0,PEN,Soles,2025-06-03T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-10015-19,ocds-dgv273-seacev3-2025-10015-19-2026-03-31T10:05:35.486248-05:00,2317403,1105748-10704164462,17-2025-MIDAGRI-PSI-PNRT,ESPECIALISTA SOCIOAMBIENTAL - PNRT,2025-03-25T00:00:00-05:00,2025-06-22T00:00:00-05:00,89,27000.0,PEN,Soles,2025-03-24T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-416-8,ocds-dgv273-seacev3-2025-416-8-2026-03-29T10:02:35.125900-05:00,2329863,1092066-20539408543,CONTRATO N° 034-2025-MDS-GM,"CONTRATACION PARA LA EJECUCION DE LA OBRA: ¿CREACION DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL PARQUE LARA EN EL PUEBLO TRADICIONAL DE LARA, DISTRITO DE SOCABAYA DE LA PROVINCIA DE AREQUIPA DEL DEPARTAMENTO DE AREQUIPA¿, CUI N° 2668649",2025-05-29T00:00:00-05:00,2025-08-26T00:00:00-05:00,89,1560420.7,PEN,Soles,2025-05-28T00:00:00-05:00,1756969.46,PEN,Soles,
ocds-dgv273-seacev3-2025-1871-23,ocds-dgv273-seacev3-2025-1871-23-2026-03-28T10:10:53.506250-05:00,2314018,1093960-10079690061,CONTRATO DE SERVICIOS N° 000004-2025-MPCP/ALC-GM,¿SERVICIO DE ALQUILER DE UN (01) INMUEBLE PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA¿,2025-03-19T00:00:00-05:00,2026-03-19T00:00:00-05:00,365,84000.0,PEN,Soles,2025-03-18T00:00:00-05:00,168000.0,PEN,Soles,
ocds-dgv273-seacev3-2025-749-25,ocds-dgv273-seacev3-2025-749-25-2026-03-28T10:10:53.474059-05:00,2318496,1089366-10444218229,CONTRATO N° 12-2025-GM-MPC.,ADQUISICIÓN DE MATERIAL PARA BASE Y SUB BASE,2025-04-02T00:00:00-05:00,2025-06-10T00:00:00-05:00,69,291200.0,PEN,Soles,2025-04-01T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1871-19,ocds-dgv273-seacev3-2025-1871-19-2026-03-28T10:10:53.444504-05:00,2313499,1092018-20351764890,CONTRATO DE SERVICIO N° 000003-2025-MPCP/ALC-GM,¿SERVICIO DE ALQUILER DE UN (01) INMUEBLE PARA EL PROGRAMA DE ALIMENTACIÓN Y NUTRICIÓN PARA EL PACIENTE CON TUBERCULOSIS Y FAMILIA¿,2025-03-15T00:00:00-05:00,2026-03-14T00:00:00-05:00,364,84000.0,PEN,Soles,2025-03-14T00:00:00-05:00,168000.0,PEN,Soles,
ocds-dgv273-seacev3-2025-200461-113,ocds-dgv273-seacev3-2025-200461-113-2026-03-28T10:10:43.767164-05:00,2310720,1093998-10458783336,12-2025-PMSAJ-EJENOPENAL,ANALISTA EN PROYECTOS,2025-02-26T00:00:00-05:00,2025-05-28T00:00:00-05:00,91,30000.0,PEN,Soles,2025-02-25T00:00:00-05:00,0.0,PEN,Soles,
ocds-dgv273-seacev3-2025-1972-10,ocds-dgv273-seacev3-2025-1972-10-2026-03-28T10:10:33.594389-05:00,2320207,1089764-20604121974,25-2025-INIA,Contrato,2025-04-22T00:00:00-05:00,2025-07-23T00:00:00-05:00,92,1153717.78,PEN,Soles,2025-04-14T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091647,ocds-dgv273-seacev3-1091647-2026-03-28T10:10:01.233640-05:00,2313728,1091647-20503794692,108-2025-CENARES/MINSA,ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS EN DOSIS FIJAS COMBINADAS ISONIAZIDA + RIFAMPICINA 75 MG + 150MG TABLETA,2025-03-13T00:00:00-05:00,2026-04-30T00:00:00-05:00,413,3410719.2,PEN,Soles,2025-03-12T00:00:00-05:00,3389999.2,PEN,Soles,
ocds-dgv273-seacev3-1088697,ocds-dgv273-seacev3-1088697-2026-03-27T10:15:54.709415-05:00,2383262,1088697-20329545459,4200092449,"SERVICIO DE RECUPERACION Y MANTENIMIENTO DE ESPACIOS DE USO PUBLICO COMO AREAS DE PARQUES, JARDINES Y ZONAS VERDES DEL DISTRITO DEL ALTO",2025-04-14T00:00:00-05:00,2025-10-11T00:00:00-05:00,180,3204822.13,PEN,Soles,2025-04-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1089460,ocds-dgv273-seacev3-1089460-2026-03-27T10:15:43.552605-05:00,2383241,1089460-20329545459,4200092580,"SERVICIO DE RECUPERACIÓN Y MANTENIMIENTO DE ESPACIOS DE USO PÚBLICO COMO ÁREAS DE PARQUES, JARDINES Y ZONAS VERDES DEL DISTRITO LOBITOS.",2025-05-05T00:00:00-05:00,2025-10-31T00:00:00-05:00,179,2822797.1,PEN,Soles,2025-04-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200537-24,ocds-dgv273-seacev3-2025-200537-24-2026-03-27T10:15:43.532684-05:00,2327811,1088737-1654695,CONTRATO N 090-2025-MINAM-VMGA-GICA,SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE OBRA: REPARACIÓN DE CELDAS PARA RESIDUOS CONSTRUCCIÓN DE VÍAS DE ACCESO Y SISTEMA DE MANEJO DE LIXIVIADOS EN  SAN JUAN BAUTISTA CUI 2574973,2025-05-24T00:00:00-05:00,2026-03-19T00:00:00-05:00,299,388989.56,PEN,Soles,2025-05-23T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1158-4,ocds-dgv273-seacev3-2025-1158-4-2026-03-26T10:13:25.787063-05:00,2315584,1087751-1648417,CONTRATO DE SERVICIO N° 003-2025-OGA/MDM,CONTRATACIÓN DEL SERVICIO DE MANTENIMIENTO PERIÓDICO DEL CAMINO VECINAL NO PAVIMENTADA EN EL TRAMO GLORIABAMBA - BELLO HORIZONTE - CC. NN. SAURENI DEL DISTRITO DE MAZAMARI - PROVINCIA DE SATIPO - DEPARTAMENTO DE JUNÍN,2025-03-26T00:00:00-05:00,2025-04-25T00:00:00-05:00,30,532000.0,PEN,Soles,2025-03-25T00:00:00-05:00,608274.86,PEN,Soles,2025-10-30T00:00:00-05:00
ocds-dgv273-seacev3-2025-1403-2,ocds-dgv273-seacev3-2025-1403-2-2026-03-26T10:12:56.238812-05:00,2316150,1090363-20601021642,CONTRATO N° 002-2025-MPH-M/GM,"ADQUISICIÓN DE PRODUCTOS ALIMENTICIOS (LECHE EVAPORADA ENTERA DE 410 GR Y HOJUELAS PRECOCIDAS DE QUINUA, AVENA, KIWICHA ENRIQUECIDAS CON VITAMINAS Y MINERALES) PARA EL PROGRAMA VASO DE LECHE (PVL), DE LA MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI ¿ MATUCANA, PERIODO FISCAL 2025",2025-03-15T00:00:00-05:00,2025-12-31T00:00:00-05:00,291,79992.5,PEN,Soles,2025-03-14T00:00:00-05:00,100875.85,PEN,Soles,
ocds-dgv273-seacev3-2025-200145-5,ocds-dgv273-seacev3-2025-200145-5-2026-03-26T10:12:56.149776-05:00,2328790,1091572-1664447,Contrato N°009-2025-MINCETUR/DM/COPESCO/DE,"CONTRATACIÓN DEL SERVICIO DE ELABORACIÓN DEL EXPEDIENTE TÉCNICO: MEJORAMIENTO DE LOS SERVICIOS TURÍSTICOS PÚBLICOS EN EL ENTORNO DE LA PLAYA CABO BLANCO, DISTRITO DE EL ALTO, PROVINCIA DE TALARA, DEPARTAMENTO DE PIURA - CUI N° 2571910",2025-06-09T00:00:00-05:00,2025-11-25T00:00:00-05:00,169,1017000.0,PEN,Soles,2025-05-30T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1087822,ocds-dgv273-seacev3-1087822-2026-03-26T10:12:45.453411-05:00,2317463,1087822-1648454,CONTRATO Nº 126-2025-MDSM/GM,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA PARA LA SUPERVISIÓN DE LA OBRA CREACIÓN DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL LOCAL COMUNAL MULTIUSOS EN EL CENTRO POBLADO DE SAN LUIS DE PUJUN DISTRITO DE SAN MARCOS PROVINCIA DE HUARI DEPARTAMENTO DE ANCASH CON CUI N° 2620185,2025-03-26T00:00:00-05:00,2025-10-26T00:00:00-05:00,214,186055.32,PEN,Soles,2025-03-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-47-38,ocds-dgv273-seacev3-2025-47-38-2026-03-26T10:12:34.759600-05:00,2318199,1088082-1649349,CONTRATO Nº 052-2025-G.R.PASCO/GGR,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA: ""REMODELACION DE CAMPO DEPORTIVO; CONSTRUCCION DE SISTEMA DE DRENAJE Y SARDINEL; EN EL(LA) ESTADIO MONUMENTAL ATAHUALPA EN EL CENTRO POBLADO HUARAUCACA, DISTRITO DE TINYAHUARCO, PROVINCIA PASCO, DEPARTAMENTO PASCO"" CON",2025-04-03T00:00:00-05:00,2025-08-04T00:00:00-05:00,123,94060.64,PEN,Soles,2025-04-02T00:00:00-05:00,138966.87,PEN,Soles,2025-08-14T00:00:00-05:00
ocds-dgv273-seacev3-1115103,ocds-dgv273-seacev3-1115103-2026-03-26T10:12:24.157481-05:00,2339663,1115103-20600352513,013-2025-MPH-M/GM,"ADQUISICIÓN DE ALIMENTOS PARA EL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA, PCA (OLLAS COMUNES), DE LA MUNICIPALIDAD PROVINCIAL DE HUAROCHIRI, MATUCANA, PERIODO FISCAL 2025",2025-07-11T00:00:00-05:00,2025-12-31T00:00:00-05:00,173,3450000.0,PEN,Soles,2025-07-10T00:00:00-05:00,4479489.24,PEN,Soles,
ocds-dgv273-seacev3-2025-42-26,ocds-dgv273-seacev3-2025-42-26-2026-03-26T10:12:24.080090-05:00,2322636,1089762-1654932,29-2025-GRLL-GRCO,CONTRATACIÓN DEL SERVICIO DE CONSULTORÍA DE OBRA PARA LA SUPERVISIÓN DE LA OBRA: MEJORAMIENTO Y AMPLIACIÓN DE CORREDOR VIAL NORTE - OESTE DE 9.52 KM QUE UNE LA CIUDAD DE TRUJILLO CON EL BALNEARIO DE HUANCHACO Y DEL OVALO HUANCHACO HASTA EL ACCESO AL AEROPUERTO EN LOS DISTRITOS DE TRUJILLO Y HUANCHACO DE LA PROVINCIA DE TRUJILLO - DEPARTAMENTO DE LA LIBERTAD,2025-05-06T00:00:00-05:00,2027-07-30T00:00:00-05:00,815,3565724.02,PEN,Soles,2025-05-05T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200537-20,ocds-dgv273-seacev3-2025-200537-20-2026-03-26T10:12:24.064165-05:00,2343881,1088346-1710634,165-2025-MINAM-VMGA-GICA-JICA2,"CONSULTORIA PARA LA SUPERVISIÓN DE LA OBRA DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN LA COMUNIDAD DE SAN FRANCISCO DE LA BUENA ESPERANZA, DISTRITO DE PAITA, PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA, IDENTIFICADO CON CÓDIGO ÚNICO N° 2320372",2025-08-20T00:00:00-05:00,2025-12-26T00:00:00-05:00,128,455834.71,PEN,Soles,2025-08-19T00:00:00-05:00,528612.5900000001,PEN,Soles,
ocds-dgv273-seacev3-1094427,ocds-dgv273-seacev3-1094427-2026-03-25T10:13:42.297610-05:00,2319739,1094427-1653155,012-2025-MPA/GM,"CONTRATACION DE LA EJECUCION DE LA OBRA: ¿CREACIÓN DEL SERVICIO DE MOVILIDAD URBANA EN LAS VÍAS LOCALES DEL PJE. ROSALES, AV. PROCERES, CL. PRECURSORES, PJE. LIBERTAD, PR. MARTIRES, JR. JUNIN, PR. SAENZ PEÑA, AV. EVITAMIENTO OESTE, PJE. SAN AGUSTIN, JR. SANTO TOMAS Y CL LIBIA EN EL DISTRITO DE ACOBAMBA DE LA PROVINCIA DE ACOBAMBA DEL DEPARTAMENTO DE HUANCAVELICA¿ ¿ CUI N° 2617066",2025-05-02T00:00:00-05:00,2025-12-04T00:00:00-05:00,216,6554921.07,PEN,Soles,2025-05-02T00:00:00-05:00,7016565.59,PEN,Soles,2025-12-12T00:00:00-05:00
ocds-dgv273-seacev3-2025-873-3,ocds-dgv273-seacev3-2025-873-3-2026-03-25T10:13:12.795592-05:00,2330260,1090021-20568024878,N° 006-2025/MDY/HVCA,"ADQUISICION DE LECHE EVAPORADA ENTERA X 410 GR. APROX, PARA EL PROGRAMA DEL VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE YAULI - HUANCAVELICA¿",2025-06-04T00:00:00-05:00,2025-10-16T00:00:00-05:00,134,369036.0,PEN,Soles,2025-06-03T00:00:00-05:00,475891.2,PEN,Soles,
ocds-dgv273-seacev3-2025-200153-1,ocds-dgv273-seacev3-2025-200153-1-2026-03-25T10:12:51.840600-05:00,2312936,1088715-20490176692,CONTRATO N° 01-2025-ZED ILO,CONTRATO DE PRESTACION DE SERVICIO DE SEGURIDAD Y VIGILANCIA PRIVADA PARA ZED ILO,2025-03-14T00:00:00-05:00,2026-03-14T00:00:00-05:00,365,448309.32,PEN,Soles,2025-03-13T00:00:00-05:00,523027.53,PEN,Soles,
ocds-dgv273-seacev3-2025-51-128,ocds-dgv273-seacev3-2025-51-128-2026-03-25T10:12:51.789203-05:00,2321276,1090349-20609275252,CONTRATO N° 17-2025-GOB.REG.TACNA,"SERVICIO DE INSTALACIÓN DE VIVERO EN LA CASA DEL AGRICULTOR - MD POCOLLAY PARA EL PROYECTO MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO DE LA CADENA PRODUCTIVA AGROINDUSTRIAL DE LA VID, DISTRITO DE TACNA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA CUI N2620273",2025-04-23T00:00:00-05:00,2025-07-22T00:00:00-05:00,90,749990.0,PEN,Soles,2025-04-23T00:00:00-05:00,,,,2025-07-22T00:00:00-05:00
ocds-dgv273-seacev3-2025-200537-22,ocds-dgv273-seacev3-2025-200537-22-2026-03-23T09:55:34.739673-05:00,2343629,1094345-20574662517,CONTRATO N° 174-2025-MINAM-VMGA-GICA,"EJECUCIÓN DE UNA OBRA (01) DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN LA COMUNIDAD DE SAN FRANCISCO DE LA BUENA ESPERANZA, DISTRITO DE PAITA, PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA¿",2025-08-26T00:00:00-05:00,2026-01-22T00:00:00-05:00,149,6830817.51,PEN,Soles,2025-08-25T00:00:00-05:00,7513803.58,PEN,Soles,
ocds-dgv273-seacev3-2025-200537-23,ocds-dgv273-seacev3-2025-200537-23-2026-03-22T10:01:40.897513-05:00,2343407,1094221-20477233458,CONTRATO N° 170-2025-MINAM-VMGA-GICA,"EJECUCIÓN DE UNA OBRA (01) DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR PAMPA CARBONERA, DISTRITO DE NUEVO CHIMBOTE, PROVINCIA DE SANTA, DEPARTAMENTO DE ANCASH.",2025-08-20T00:00:00-05:00,2026-01-16T00:00:00-05:00,149,11057883.72,PEN,Soles,2025-08-19T00:00:00-05:00,12137419.52,PEN,Soles,
ocds-dgv273-seacev3-2025-505-4,ocds-dgv273-seacev3-2025-505-4-2026-03-22T10:01:31.706491-05:00,2321147,1093052-20287233851,CONTRATO N°056-2025-MPH/GM,ADQUISICION DE LECHE EVAPORADA ENTERA PARA EL PROGRAMA DE VASO DE LECHE DE LA MUNICIPALIDAD PROVINCIAL DE HUAMANGA AÑO FISCAL 2025,2025-04-17T00:00:00-05:00,2025-12-03T00:00:00-05:00,230,333893.34,PEN,Soles,2025-04-16T00:00:00-05:00,370992.60000000003,PEN,Soles,
ocds-dgv273-seacev3-2025-1172-6,ocds-dgv273-seacev3-2025-1172-6-2026-03-22T10:01:31.655035-05:00,2319708,1091757-1650198,CONTRATO Nº 024-2025-MPYLO,"CONTRATACIÓN DE CONSULTORÍA PARA LA SUPERVISION DE OBRA: MEJORAMIENTO DEL SERVICIO DE ESPACIOS PÚBLICOS URBANOS EN LA PLAZA LIBERTAD DE LA LOCALIDAD DE LA OROYA ANTIGUA DISTRITO DE LA OROYA, DE LA PROVINCIA DE YAULI DEL DEPARTAMENTO DE JUNIN.",2025-05-05T00:00:00-05:00,2025-12-30T00:00:00-05:00,239,105650.0,PEN,Soles,2025-04-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1091673,ocds-dgv273-seacev3-1091673-2026-03-22T10:01:21.814106-05:00,2341738,1091673-1705716,CONTRATO N° 157-2025-MINAM-VMGA-GICA,"EJECUCIÓN DE UNA OBRA (01) DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR PUERTO EL CURA, DISTRITO DE TUMBES, PROVINCIA DE TUMBES, DEPARTAMENTO DE TUMBES.",2025-08-14T00:00:00-05:00,2026-03-27T00:00:00-05:00,225,9661317.89,PEN,Soles,2025-08-12T00:00:00-05:00,10979831.530000001,PEN,Soles,
