Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Etiqueta de entrega,Entrega compilada:Fecha de entrega,Entrega compilada:Open Contracting ID,compiledRelease/publishedDate,Entrega compilada:Tipo de inicio,Entrega compilada:Comprador:ID de Organización,Entrega compilada:Comprador:Nombre de la Organización,Entrega compilada:Planeación:Presupuesto:Fuente del Presupuesto,Entrega compilada:Planeación:Presupuesto:Título del Proyecto,Entrega compilada:Planeación:Presupuesto:Identificador de proyecto,Entrega compilada:Planeación:Presupuesto:Monto:Monto,Entrega compilada:Planeación:Presupuesto:Monto:Moneda,Entrega compilada:Planeación:Presupuesto:Monto:Nombre de Moneda,Entrega compilada:Licitación:ID de licitación,Entrega compilada:Licitación:Título de la licitación,Entrega compilada:Licitación:Descripción de la licitación,Entrega compilada:Licitación:Entidad contratante:ID de Organización,Entrega compilada:Licitación:Entidad contratante:Nombre de la Organización,compiledRelease/tender/datePublished,Entrega compilada:Licitación:Método de contratación,Entrega compilada:Licitación:Detalles del método de contratación,Entrega compilada:Licitación:Categoría principal de contratación,Entrega compilada:Licitación:Categorías adicionales de contratación,Entrega compilada:Licitación:Valor:Monto,Entrega compilada:Licitación:Valor:Moneda,Entrega compilada:Licitación:Valor:Nombre de Moneda,compiledRelease/tender/value/amount_PEN,Entrega compilada:Licitación:Periodo de licitación:Fecha de inicio,Entrega compilada:Licitación:Periodo de licitación:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Fecha de inicio,Entrega compilada:Licitación:Periodo de consulta:Fecha de fin,Entrega compilada:Licitación:Periodo de consulta:Duración (días),Entrega compilada:Licitación:Información Protegida,Entrega compilada:Licitación:Número de licitantes,Entrega compilada:Segmentación:ID,Entrega compilada:Segmentación:Criterio
ocds-dgv273-seacev3-2025-712-1,ocds-dgv273-seacev3-2025-712-1-2025-03-16T10:05:30.310854-05:00,compiled,2025-03-16T10:05:30.310842-05:00,ocds-dgv273-seacev3-2025-712-1,2025-03-16T10:05:30.310859-05:00,tender,PE-CONSUCODE-712,MUNICIPALIDAD DISTRITAL DE NIEPOS,Fondos Públicos,,,135727.0,PEN,Soles,1085559,AS-SM-1-2025-MDN/CS-1,¿ADQUISICION DE PRODUCTO ALIMENTICIO PARA EL PROGRAMA VASO DE LECHE 2025¿,PE-CONSUCODE-712,MUNICIPALIDAD DISTRITAL DE NIEPOS,2025-01-06T13:18:00-05:00,open,Adjudicación Simplificada,goods,goods,135706.52,PEN,Soles,135706.52,2025-01-06T00:00:00-05:00,2025-01-06T00:00:00-05:00,2025-01-07T00:01:00-05:00,2025-01-08T23:59:00-05:00,1,False,11,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1328-25,ocds-dgv273-seacev3-2025-1328-25-2025-03-16T10:05:29.173276-05:00,compiled,2025-03-16T10:05:29.173263-05:00,ocds-dgv273-seacev3-2025-1328-25,2025-03-16T10:05:29.173281-05:00,tender,PE-CONSUCODE-1328,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,Fondos Públicos,,,350000.0,PEN,Soles,1087591,AS-SM-2-2025-OEC/MM-1,ADQUISICION DE CIRCULINA PARA VEHICULOS PARA LA SUB GERENCIA DE SERENAZGO DE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES,PE-CONSUCODE-1328,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - LIMA,2025-01-31T18:32:00-05:00,open,Adjudicación Simplificada,goods,goods,180000.0,PEN,Soles,180000.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-04T23:59:00-05:00,3,False,14,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1341-14,ocds-dgv273-seacev3-2025-1341-14-2025-03-16T10:05:28.780808-05:00,compiled,2025-03-16T10:05:28.780796-05:00,ocds-dgv273-seacev3-2025-1341-14,2025-03-16T10:05:28.780814-05:00,tender,PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,Fondos Públicos,"MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN PARQUE MARIA PARADO DE BELLIDO EN LA URB. CONDEVILLA SEÑOR 1ERA ETAPA 2,3 Y 4 SECTOR   DISTRITO DE SAN MARTIN DE PORRES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA",2661820,735277.28,PEN,Soles,1087178,AS-SM-3-2025-CS/MDSMP-1,"MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN PARQUE MARIA PARADO DE BELLIDO EN LA URB. CONDEVILLA SEÑOR 1ERA ETAPA 2,3 Y 4 SECTOR DISTRITO DE SAN MARTIN DE PORRES DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA (ANTENA) CUI 2661820",PE-CONSUCODE-1341,MUNICIPALIDAD DISTRITAL DE SAN MARTIN DE PORRES,2025-01-29T23:37:00-05:00,open,Adjudicación Simplificada,works,works,735277.28,PEN,Soles,735277.28,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,2025-01-30T00:01:00-05:00,2025-02-03T23:59:00-05:00,4,False,39,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1097492,ocds-dgv273-seacev3-1097492-2025-03-16T10:05:28.315924-05:00,compiled,2025-03-16T10:05:28.315912-05:00,ocds-dgv273-seacev3-1097492,2025-03-16T10:05:28.315931-05:00,tender,PE-CONSUCODE-10323,PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA,Fondos Privados,,,584474.94,PEN,Soles,1097492,CONV-PROC-1-2025-CD-SENASA/PROD-1,ADQUISICIÓN DE LEVADURA SECA INACTIVA PARA CONSUMO ANIMAL,PE-CONSUCODE-10323,PROGRAMA DE DESARROLLO DE SANIDAD AGROPECUARIA,2025-03-13T12:03:00-05:00,open,Convenio,goods,goods,584474.94,PEN,Soles,584474.94,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,,,,False,1,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1250-3,ocds-dgv273-seacev3-2025-1250-3-2025-03-15T10:12:52.361455-05:00,compiled,2025-03-15T10:12:52.361442-05:00,ocds-dgv273-seacev3-2025-1250-3,2025-03-15T10:12:52.361460-05:00,tender,PE-CONSUCODE-1250,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA,Fondos Públicos,"RENOVACION DE ESPACIO DEPORTIVO CON COBERTURA; EN EL(LA) I.E. 80551 ARTEMIO ZAVALA PAREDES EN EL CENTRO POBLADO SAN JOSE DE PORCON, DISTRITO DE QUIRUVILCA, PROVINCIA SANTIAGO DE CHUCO, DEPARTAMENTO LA LIBERTAD",2658545,76676.3,PEN,Soles,1087015,AS-SM-2-2025-MDQ-1,SUPERVISION DE LA OBRA RENOVACION DE ESPACIO DEPORTIVO CON COBERTURA EN EL (LA) IE 80551 ARTEMIO ZAVALA PAREDES EN EL CENTRO POBLADO DE SAN JOSE DE PORCON DISTRITO DE QUIRUVILCA CON CUI N°2658545,PE-CONSUCODE-1250,MUNICIPALIDAD DISTRITAL DE QUIRUVILCA,2025-01-28T19:00:00-05:00,open,Adjudicación Simplificada,services,services,76676.3,PEN,Soles,76676.3,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-01-30T23:59:00-05:00,1,False,15,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-51-127,ocds-dgv273-seacev3-2025-51-127-2025-03-15T10:12:49.844082-05:00,compiled,2025-03-15T10:12:49.844069-05:00,ocds-dgv273-seacev3-2025-51-127,2025-03-15T10:12:49.844087-05:00,tender,PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,Fondos Públicos,"MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO EN LA CADENA PRODUCTIVA AGROINDUSTRIAL DE LA VID,   DISTRITO DE TACNA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA",2620273,,,,1087581,AS-SM-98-2024-GOB.REG.TACNA-3,"ADQUISICIÓN DE PLANTONES DE VID  PARA EL PROYECTO MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO DE LA CADENA PRODUCTIVA AGROINDUSTRIAL DE LA VID, DISTRITO DE TACNA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA CUI N 2620273",PE-CONSUCODE-51,GOBIERNO REGIONAL DE TACNA Sede Central,2025-01-31T16:52:00-05:00,open,Adjudicación Simplificada,goods,goods,64800.0,PEN,Soles,64800.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,2025-02-01T00:01:00-05:00,2025-02-05T23:59:00-05:00,4,False,8,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-35-87,ocds-dgv273-seacev3-2025-35-87-2025-03-15T10:12:35.509984-05:00,compiled,2025-03-15T10:12:35.509972-05:00,ocds-dgv273-seacev3-2025-35-87,2025-03-15T10:12:35.509989-05:00,tender,PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,Fondos Públicos,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIA, SECUNDARIA Y BASICA ALTERNATIVA DE LA I.E. LOS LIBERTADORES  DISTRITO DE AYACUCHO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO",2496719,627832.5,PEN,Soles,1087276,SIE-SIE-4-2025-GRA-SEDECENTRAL-1,"ADQUISICION DE ALAMBRES Y ACEROS  PARA LA OBRA META  MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL NIVEL PRIMARIO, SECUNDARIA Y BASICA ALTERNATIVA DE LA I.E LOS LIBERTADORES DISTRITO DE AYACUCHO- PROVINCIA DE HUAMANGA-DEPARTAMENTO DE AYACUCHO",PE-CONSUCODE-35,GOBIERNO REGIONAL DE AYACUCHO SEDE CENTRAL,2025-01-29T19:11:00-05:00,open,Subasta Inversa Electrónica,goods,goods,627832.5,PEN,Soles,627832.5,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,,,,False,28,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1007-1,ocds-dgv273-seacev3-2025-1007-1-2025-03-15T10:12:35.108095-05:00,compiled,2025-03-15T10:12:35.108081-05:00,ocds-dgv273-seacev3-2025-1007-1,2025-03-15T10:12:35.108100-05:00,tender,PE-CONSUCODE-1007,MUNICIPALIDAD PROVINCIAL DE LAURICOCHA,Fondos Públicos,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN SISTEMA DE AGUA Y DESAGÜE  DE CENTRO POBLADO COSMA DISTRITO DE RONDOS DE LA PROVINCIA DE LAURICOCHA DEL DEPARTAMENTO DE HUANUCO,2663823,180000.0,PEN,Soles,1085690,AS-SM-1-2025-MPL/CS-1,SERVICIO DE CONSULTORIA DE OBRA PARA LA ELABORACION DEL EXPEDIENTE TECNICO DEL PROYECTO: ¿MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN SISTEMA DE AGUA Y DESAGÜE DE CENTRO POBLADO COSMA DISTRITO DE RONDOS DE LA PROVINCIA DE LAURICOCHA DEL DEPARTAMENTO DE HUANUCO¿ con CUI 2663823,PE-CONSUCODE-1007,MUNICIPALIDAD PROVINCIAL DE LAURICOCHA,2025-01-09T15:56:00-05:00,open,Adjudicación Simplificada,services,services,180000.0,PEN,Soles,180000.0,2025-01-09T00:00:00-05:00,2025-01-09T00:00:00-05:00,2025-01-10T00:01:00-05:00,2025-01-13T23:59:00-05:00,3,False,11,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-616-3,ocds-dgv273-seacev3-2025-616-3-2025-03-15T10:12:26.744689-05:00,compiled,2025-03-15T10:12:26.744664-05:00,ocds-dgv273-seacev3-2025-616-3,2025-03-15T10:12:26.744695-05:00,tender,PE-CONSUCODE-616,MUNICIPALIDAD DISTRITAL DE COSPAN,Fondos Públicos,,,225528.85,PEN,Soles,1086530,AS-SM-2-2025-MDC-1,"SUPERVISIÓN DE LA OBRA: ""AMPLIACION Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DEL CENTRO POBLADO SUNCHUBAMBA PARTE ALTA, DITRITO DE COSPAN, CAJAMARCA  - CAJAMARCA """,PE-CONSUCODE-616,MUNICIPALIDAD DISTRITAL DE COSPAN,2025-01-22T22:13:00-05:00,open,Adjudicación Simplificada,services,services,225528.85,PEN,Soles,225528.85,2025-01-22T00:00:00-05:00,2025-01-22T00:00:00-05:00,2025-01-23T00:01:00-05:00,2025-01-27T23:59:00-05:00,4,False,15,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1087110,ocds-dgv273-seacev3-1087110-2025-03-15T10:12:26.299458-05:00,compiled,2025-03-15T10:12:26.299446-05:00,ocds-dgv273-seacev3-1087110,2025-03-15T10:12:26.299464-05:00,tender,PE-CONSUCODE-200025,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,Fondos Públicos,,,,,,1087110,AS-SM-1-2025-VIVIENDA/PNSU-1,"SERVICIO DE CONSULTORÍA PARA LA ELABORACIÓN DEL ESTUDIO DE PRE INVERSIÓN DEL PROYECTO INTEGRAL DENOMINADO: ¿MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE AGUA POTABLE URBANO Y MEJORAMIENTO Y AMPLIACIÓN DEL SERVICIO DE ALCANTARILLADO Y CREACIÓN DEL SERVICIO DE TRATAMIENTO DE AGUAS RESIDUALES PARA DISPOSICIÓN FINAL EN 3 UNIDADES PRODUCTORAS DISTRITOS DE HUANCAVELICA, ASCENSIÓN DE LA PROVINCIA DE HUANCAVELICA DEL DEPARTAMENTO DE HUANCAVELICA¿, EL MISMO QUE SE ENCUENTRA REGISTRADO EN EL BANCO DE INVERSIONES A NIVEL DE IDEA, CON CÓDIGO N° 295168",PE-CONSUCODE-200025,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,2025-01-29T15:21:00-05:00,open,Adjudicación Simplificada,services,services,7735938.8,PEN,Soles,7735938.8,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,2025-01-30T00:01:00-05:00,2025-01-31T23:59:00-05:00,1,False,18,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-2364-10,ocds-dgv273-seacev3-2025-2364-10-2025-03-15T10:12:25.227898-05:00,compiled,2025-03-15T10:12:25.227885-05:00,ocds-dgv273-seacev3-2025-2364-10,2025-03-15T10:12:25.227903-05:00,tender,PE-CONSUCODE-2364,ENTIDAD PRESTADORA  DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.,Fondos Públicos,,,357896.0,PEN,Soles,1087006,AS-SM-8-2025-EPS. SEDACUSCO S.A.-1,"SERVICIO DE ELIMINACION MATERIAL DESMONTE PARA LA OBRA: ""MEJORAMIENTO LÍNEA DE INTERCONEXIÓN SISTEMA VILCANOTA TRAMO PUNTO B, RESERVORIO QORIPATA EN LOS DISTRITOS DE SANTIAGO, CUSCO Y WÁNCHAQ, DE LA PROVINCIA DE CUSCO, DEPARTAMENTO DE CUSCO¿",PE-CONSUCODE-2364,ENTIDAD PRESTADORA  DE SERVICIO DE SANEAMIENTO DE CUSCO S.A.,2025-01-28T18:07:00-05:00,open,Adjudicación Simplificada,services,services,357896.0,PEN,Soles,357896.0,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-02-03T23:59:00-05:00,5,False,51,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-1087328,ocds-dgv273-seacev3-1087328-2025-03-15T10:12:14.991730-05:00,compiled,2025-03-15T10:12:14.991717-05:00,ocds-dgv273-seacev3-1087328,2025-03-15T10:12:14.991735-05:00,tender,PE-CONSUCODE-333,MUNICIPALIDAD DISTRITAL DE PACUCHA,Fondos Públicos,,,66000.0,PEN,Soles,1087328,COMPRE-SM-1-2025-OEC-MDP-1,"CONTRATACION DE SERVICIO DE ALQUILER DE CAMIONETA 4X4 DOBLE CABINA PICK UP 4X4 MAQUINA SECA INCLUIDO CONDUCTOR PARA LA OFICINA DE ALCALDÍA DE LA MUNICIPALIDAD DISTRITAL DE PACUCHA, PROVINCIA DE ANDAHUAYLAS ¿ DEPARTAMENTO DE APURÍMAC.",PE-CONSUCODE-333,MUNICIPALIDAD DISTRITAL DE PACUCHA,2025-01-30T16:44:00-05:00,open,Comparación de Precios,services,services,66000.0,PEN,Soles,66000.0,2025-01-29T00:00:00-05:00,2025-01-29T00:00:00-05:00,,,,False,3,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1841-6,ocds-dgv273-seacev3-2025-1841-6-2025-03-15T10:12:14.962906-05:00,compiled,2025-03-15T10:12:14.962893-05:00,ocds-dgv273-seacev3-2025-1841-6,2025-03-15T10:12:14.962911-05:00,tender,PE-CONSUCODE-1841,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LA AVENIDA CORONEL JUAN VALER SANDOVAL DEL   DISTRITO DE CIUDAD NUEVA DE LA PROVINCIA DE TACNA DEL DEPARTAMENTO DE TACNA,2615320,,,,1087665,SIE-SIE-3-2025-MDCN-T-1,CONCRETO PREMEZCLADO,PE-CONSUCODE-1841,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,2025-01-31T18:37:00-05:00,open,Subasta Inversa Electrónica,goods,goods,670889.0,PEN,Soles,0.0,2025-01-31T00:00:00-05:00,2025-01-31T00:00:00-05:00,,,,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-123750-1,ocds-dgv273-seacev3-2025-123750-1-2025-03-15T10:12:04.790611-05:00,compiled,2025-03-15T10:12:04.790599-05:00,ocds-dgv273-seacev3-2025-123750-1,2025-03-15T10:12:04.790617-05:00,tender,PE-CONSUCODE-202965,MUNICIPALIDAD DISTRITAL DE SANTA ROSA DEL ALTO YANAJANCA,Fondos Públicos,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL PUERTO YANAJANCA - SANTA ROSA DE ALTO YANAJANCA - PUERTO DE RÍO HUAMUCO - NUEVO JAEN,   DISTRITO DE SANTA ROSA DE ALTO YANAJANCA DE LA PROVINCIA DE MARAÑON DEL DEPARTAMENTO DE HUANUCO",2576152,3997296.91,PEN,Soles,1086403,AS-SM-1-2025-MDSRAY/CS-1,"EJECUCIÓN LA OBRA ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VIAL INTERURBANA EN EL CAMINO VECINAL PUERTO YANAJANCA - SANTA ROSA DE ALTO YANAJANCA - PUERTO DE RÍO HUAMUCO - NUEVO JAEN, DISTRITO DE SANTA ROSA DE ALTO YANAJANCA DE LA PROVINCIA DE MARAÑON DEL DEPARTAMENTO DE HUANUCO¿, CON CUI N° 2576152",PE-CONSUCODE-202965,MUNICIPALIDAD DISTRITAL DE SANTA ROSA DEL ALTO YANAJANCA,2025-01-22T19:44:00-05:00,open,Adjudicación Simplificada,works,works,3997296.91,PEN,Soles,3997296.91,2025-01-22T00:00:00-05:00,2025-01-22T00:00:00-05:00,2025-01-23T00:01:00-05:00,2025-01-27T23:59:00-05:00,4,False,16,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1288-1,ocds-dgv273-seacev3-2025-1288-1-2025-03-15T10:12:04.226631-05:00,compiled,2025-03-15T10:12:04.226619-05:00,ocds-dgv273-seacev3-2025-1288-1,2025-03-15T10:12:04.226637-05:00,tender,PE-CONSUCODE-1288,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO,Fondos Públicos,MEJORAMIENTO DEL SERVICIO DEL ESPACIO PÚBLICO URBANO EN LA H.U. LOS NOGALES DEL  DISTRITO DE LA VICTORIA - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE,2512844,,,,1086878,AS-SM-1-2025-MDLV/CS-1,"MEJORAMIENTO DEL SERVICIO DEL ESPACIO PUBLICO URBANO EN LA HU LOS NOGALES DEL DISTRITO DE LA VICTORIA - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE, CUI N° 2512844",PE-CONSUCODE-1288,MUNICIPALIDAD DISTRITAL DE LA VICTORIA - CHICLAYO,2025-01-28T15:43:00-05:00,open,Adjudicación Simplificada,works,works,788621.14,PEN,Soles,788621.14,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-01-31T23:59:00-05:00,2,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-1338-1,ocds-dgv273-seacev3-2025-1338-1-2025-03-15T10:12:03.504057-05:00,compiled,2025-03-15T10:12:03.504043-05:00,ocds-dgv273-seacev3-2025-1338-1,2025-03-15T10:12:03.504062-05:00,tender,PE-CONSUCODE-1338,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,Fondos Públicos,,,,,,1086112,LP-SM-1-2025-CS/MDSJL-1,ADQUISICIÓN DE ALIMENTOS PARA LA ATENCION DEL PROGRAMA DE COMPLEMENTACIÓN ALIMENTARIA MODALIDAD PANTBC PARA EL PERIODO DE FEBRERO 2025 A DICIEMBRE DEL AÑO 2026,PE-CONSUCODE-1338,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE LURIGANCHO,2025-01-20T22:40:00-05:00,open,Licitación Pública,goods,goods,3525708.0,PEN,Soles,3525708.0,2025-01-20T00:00:00-05:00,2025-01-20T00:00:00-05:00,2025-01-21T00:01:00-05:00,2025-02-03T23:59:00-05:00,13,False,17,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-278-39,ocds-dgv273-seacev3-2025-278-39-2025-03-15T10:11:55.143994-05:00,compiled,2025-03-15T10:11:55.143981-05:00,ocds-dgv273-seacev3-2025-278-39,2025-03-15T10:11:55.143999-05:00,tender,PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,Fondos Públicos,CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL CENTRO DE ATENCIÓN  Y REFUGIO TEMPORAL DE CANES DE LA  MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE DEL   DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH,2615811,2352130.71,PEN,Soles,1087075,AS-SM-10-2025-MDNCH/CS-1,"CONTRATACIÓN DE EJECUCIÓN DE LA OBRA: CREACION DE LOS SERVICIOS OPERATIVOS O MISIONALES INSTITUCIONALES EN EL CENTRO DE ATENCIÓN Y REFUGIO TEMPORAL DE CANES DE LA MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE DEL DISTRITO DE NUEVO CHIMBOTE DE LA PROVINCIA DE SANTA DEL DEPARTAMENTO DE ANCASH, CON C.U.I. N° 2615811",PE-CONSUCODE-278,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,2025-01-28T19:10:00-05:00,open,Adjudicación Simplificada,works,works,2352130.71,PEN,Soles,2352130.71,2025-01-28T00:00:00-05:00,2025-01-28T00:00:00-05:00,2025-01-29T00:01:00-05:00,2025-01-31T23:59:00-05:00,2,False,10,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-104-3,ocds-dgv273-seacev3-2025-104-3-2025-03-15T10:11:54.577563-05:00,compiled,2025-03-15T10:11:54.577551-05:00,ocds-dgv273-seacev3-2025-104-3,2025-03-15T10:11:54.577568-05:00,tender,PE-CONSUCODE-104,MUNICIPALIDAD DISTRITAL DE YAMBRASBAMBA,Fondos Públicos,,,,,,1086361,CP-SM-1-2025-MDY/C.S.-1,"SUPERVICION DE OBRA 2240192: CONSTRUCCION DE LA TROCHA CARROZABLE MARGINAL FERNANDO BELAUNDE TERRY - ANEXO VILLA HERMOSA, DISTRITO YAMBRASBAMBA, PROVINCIA DE BONGARA - AMAZONAS",PE-CONSUCODE-104,MUNICIPALIDAD DISTRITAL DE YAMBRASBAMBA,2025-01-22T13:05:00-05:00,open,Concurso Público,services,services,1199814.49,PEN,Soles,1199814.49,2025-01-22T00:00:00-05:00,2025-01-22T00:00:00-05:00,2025-01-23T00:01:00-05:00,2025-02-05T23:59:00-05:00,13,True,,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
ocds-dgv273-seacev3-2025-398-2,ocds-dgv273-seacev3-2025-398-2-2025-03-15T10:11:52.343787-05:00,compiled,2025-03-15T10:11:52.343775-05:00,ocds-dgv273-seacev3-2025-398-2,2025-03-15T10:11:52.343792-05:00,tender,PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,Fondos Públicos,,,230403.6,PEN,Soles,1085906,AS-SM-60-2024-MDC-2,"ADQUISICIÓN DE BLOQUEADOR Y JABÓN CARBÓLICO PARA LOS TRABAJADORES BAJO EL D. LEG. 276, D. LEG. 728, D. LEG. 1057, PERSONAL OBRERO EN PLANILLA, PERSONAL DE LA SUB GERENCIA DE PROMOCION Y AREAS VERDES Y PARA EL PERSONAL DE LIMPIEZA PUBLICA DE LA MUNICIPALIDAD DISTRITAL DE CAYMA, CORRESPONDIENTE AL AÑO 2025",PE-CONSUCODE-398,MUNICIPALIDAD DISTRITAL DE LA VILLA DE CAYMA,2025-01-14T16:33:00-05:00,open,Adjudicación Simplificada,goods,goods,230403.6,PEN,Soles,230403.6,2025-01-14T00:00:00-05:00,2025-01-14T00:00:00-05:00,2025-01-15T00:01:00-05:00,2025-01-16T23:59:00-05:00,1,False,35,2025-01,añoInicioConvocatoria;mesInicioConvocatoria
