Open Contracting ID,Entrega compilada:ID de Entrega,Entrega compilada:Contratos:ID del Contrato,Entrega compilada:Contratos:ID de Adjudicación,Entrega compilada:Contratos:Título del contrato,Entrega compilada:Contratos:Descripción del contrato,Entrega compilada:Contratos:Periodo:Fecha de inicio,Entrega compilada:Contratos:Periodo:Fecha de fin,Entrega compilada:Contratos:Periodo:Duración (días),Entrega compilada:Contratos:Valor:Monto,Entrega compilada:Contratos:Valor:Moneda,Entrega compilada:Contratos:Valor:Nombre de Moneda,Entrega compilada:Contratos:Fecha de firma,Entrega compilada:Contratos:Implementación:Fecha de fin,Entrega compilada:Contratos:Implementación:Valor final:Monto,Entrega compilada:Contratos:Implementación:Valor final:Moneda,Entrega compilada:Contratos:Implementación:Valor final:Nombre de Moneda
ocds-dgv273-seacev3-1180438,ocds-dgv273-seacev3-1180438-2026-04-03T10:06:53.134735-05:00,2384470,1180438-10464246971,SD CONTRATO 0006-2025-PNSU UGPP BID,"PROFESIONAL DE INGENIERÍA, PARA LA UNIDAD DE GESTIÓN DE PROGRAMAS Y PROYECTOS BID",2025-02-03T00:00:00-05:00,2025-04-30T00:00:00-05:00,86,30000.0,PEN,Nuevos Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-12-10,ocds-dgv273-seacev3-2025-12-10-2026-04-02T10:15:00.134129-05:00,2316770,1087585-20601516471,13-2025-MINDEF/VRD-DGA,SERVICIO DE MANTENIMIENTO PREVENTIVO DE VEHICULOS,2025-04-29T00:00:00-05:00,2026-03-31T00:00:00-05:00,336,109880.0,PEN,Soles,2025-03-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1284-1,ocds-dgv273-seacev3-2025-1284-1-2026-04-02T10:14:16.891115-05:00,2312548,1087489-20453552846,CONTRATACION DE BIENES N° 01-2025-MDR/OGA,ADQUISICION DE COMBUSTIBLE PARA LAS DIVERSAS UNIDADES MOVILES DE LA MUNICIPALIDAD DISTRITAL DE REQUE 2025,2025-02-27T00:00:00-05:00,2025-12-31T00:00:00-05:00,307,162517.87,PEN,Soles,2025-02-26T00:00:00-05:00,,206124.03999999998,PEN,Soles
ocds-dgv273-seacev3-2025-200019-35,ocds-dgv273-seacev3-2025-200019-35-2026-04-01T10:14:05.761136-05:00,2305404,1086630-20101064191,ACUERDO CONTRACTUAL S/N,SERVICIO DE REVISIÓN Y OPTIMIZACION DE LOS PERFILES DEL PROYECTO: IMPLEMENTACIÓN DE SOLUCIÓN DEFINITIVA EN EL EJE VIAL 4- AMAZONAS: CORREDOR PUENTE DURÁN- PUENTE WAWICO - SANTA MARÍA DE NIEVA/NUEVO SIASME -SARAMIRIZA,2024-12-23T00:00:00-05:00,2025-04-21T00:00:00-05:00,119,2951043.59,USD,Dólar Norteamericano,2024-12-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200537-12,ocds-dgv273-seacev3-2025-200537-12-2026-03-29T10:02:15.352944-05:00,2344041,1088094-1711613,154-2025-MINAM-VMGA-GICA-JICA2,"CONSULTORIA PARA LA SUPERVISIÓN DE LA OBRA DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR PUERTO EL CURA, DISTRITO DE TUMBES, PROVINCIA DE TUMBES, DEPARTAMENTO DE TUMBES, IDENTIFICADO CON CÓDIGO ÚNICO N° 2323393",2025-08-14T00:00:00-05:00,2025-12-26T00:00:00-05:00,134,591609.18,PEN,Soles,2025-08-12T00:00:00-05:00,,614402.3200000001,PEN,Soles
ocds-dgv273-seacev3-2025-200461-116,ocds-dgv273-seacev3-2025-200461-116-2026-03-28T10:10:53.407743-05:00,2309003,1091616-10093596604,006-2025-PMSAJ-EJENOPENAL,ESPECIALISTA EN TESORERIA UE MINJUSDH,2025-02-01T00:00:00-05:00,2025-03-31T00:00:00-05:00,58,27000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-2000-167,ocds-dgv273-seacev3-2025-2000-167-2026-03-26T10:12:34.669385-05:00,2308816,1086908-20602939881,CONTRATO N° 47-2025/SUNAT- PRESTACIÓN DE SERVICIOS,SERVICIO DE TRASLADO DE PERSONAL EN COMISIÓN DE SERVICIO PARA LAS SEDES DE LA INTENDENCIA DE TRIBUTOS INTERNOS HUACHO DE LA SUNAT,2025-02-17T00:00:00-05:00,2028-02-16T00:00:00-05:00,1094,218531.64,PEN,Soles,2025-02-14T00:00:00-05:00,,284040.32,PEN,Soles
ocds-dgv273-seacev3-2025-200025-25,ocds-dgv273-seacev3-2025-200025-25-2026-03-22T10:01:41.052714-05:00,2315437,1102617-20509023663,CONTRATO DE SERVICIO N° 003-2025-VIVIENDA-PNSU-CT-UGP-PTAR,SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA UGP PTAR,2025-02-13T00:00:00-05:00,2026-02-12T00:00:00-05:00,364,139192.8,PEN,Soles,2025-02-12T00:00:00-05:00,2027-02-12T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-10552-6,ocds-dgv273-seacev3-2025-10552-6-2026-03-22T10:01:31.615139-05:00,2314225,1087333-20526380381,10-2025,CONTRATACION DE SUMINISTRO DIARIO DE COMBUSTIBLE DIESEL B5 S50 Y GASOHOL REGULAR PARA EL POOL DE VEHICULAR Y GRUPO ELECTROGENO DE LA GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA AÑO 2025,2025-03-11T00:00:00-05:00,2026-03-11T00:00:00-05:00,365,327000.0,PEN,Soles,2025-03-10T00:00:00-05:00,,373718.83,PEN,Soles
ocds-dgv273-seacev3-2025-10552-6,ocds-dgv273-seacev3-2025-10552-6-2026-03-22T10:01:31.615139-05:00,2314244,1087333-20526380381,11-2025,CONTRATACION DE SUMINISTRO DIARIO DE COMBUSTIBLE DIESEL B5 S50 Y GASOHOL REGULAR PARA EL POOL DE VEHICULAR Y GRUPO ELECTROGENO DE LA GERENCIA SUB REGIONAL LUCIANO CASTILLO COLONNA AÑO 2025,2025-03-11T00:00:00-05:00,2026-03-11T00:00:00-05:00,365,197000.0,PEN,Soles,2025-03-10T00:00:00-05:00,,220193.04,PEN,Soles
ocds-dgv273-seacev3-2025-505-3,ocds-dgv273-seacev3-2025-505-3-2026-03-22T10:01:31.583517-05:00,2308845,1086932-20556665126,CONTRATO N°22-2025-MPH/GM,ADQUISICION DE LECHE EVAPORADA Y/O RECONSTITUIDA EN TARRO DE 170 GRAMOS PARA LA UNIDAD DE GESTION DE RESIDUOS SOLIDOS,2025-02-18T00:00:00-05:00,2025-11-14T00:00:00-05:00,269,52914.1,PEN,Soles,2025-02-17T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-505-1,ocds-dgv273-seacev3-2025-505-1-2026-03-22T10:01:21.744902-05:00,2310575,1086987-20107034413,CONTRATO N° 024-2025-MPH/GM,ADQUISICION DE COMBUSTIBLE PARA LA FLOTA VEHICULAR DE LA UNIDAD DE GESTION DE RESIDUOS SOLIDOS DE LA MUNICIPALIDAD PROVINCIAL DE HUAMANGA,2025-02-25T00:00:00-05:00,2025-12-31T00:00:00-05:00,309,835995.4,PEN,Soles,2025-02-24T00:00:00-05:00,,854993.4,PEN,Soles
ocds-dgv273-seacev3-2025-1288-2,ocds-dgv273-seacev3-2025-1288-2-2026-03-22T10:01:21.703662-05:00,2323722,1087335-20602007490,CONTRATO DE OBRA N° 02-2025-MDLV/GM,"MEJORAMIENTO DEL SERVICIO DEL ESPACIO PUBLICO URBANO ENTRE LAS CALLES INCA ROCA Y ANTONIO RAYMONDI DEL DISTRITO DE LA VICTORIA - PROVINCIA DE CHICLAYO - DEPARTAMENTO DE LAMBAYEQUE, CUI N° 2465625",2025-05-21T00:00:00-05:00,2025-07-04T00:00:00-05:00,44,289709.39,PEN,Soles,2025-05-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200537-2,ocds-dgv273-seacev3-2025-200537-2-2026-03-22T10:01:11.619618-05:00,2358708,1087014-1738685,CONTRATO N° 240-2025-MINAM-VMGA-GICA,"EJECUCIÓN DE UNA OBRA (01) DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR TUNCHIYACU, DISTRITO DE MOYOBAMBA, PROVINCIA DE MOYOBAMBA, DEPARTAMENTO DE SAN MARTÍN",2025-11-07T00:00:00-05:00,2026-07-20T00:00:00-05:00,255,10316623.68,PEN,Soles,2025-11-06T00:00:00-05:00,,10851755.799999999,PEN,Soles
ocds-dgv273-seacev3-1087122,ocds-dgv273-seacev3-1087122-2026-03-21T10:09:06.035275-05:00,2313988,1087122-20541546660,003-2025-MPS/GM,CONTRATO DE EJECUCION DE OBRA,2025-03-27T00:00:00-05:00,2025-09-23T00:00:00-05:00,180,2586765.47,PEN,Soles,2025-03-12T00:00:00-05:00,,2739222.08,PEN,Soles
ocds-dgv273-seacev3-1094812,ocds-dgv273-seacev3-1094812-2026-03-19T10:12:38.855226-05:00,2326626,1094812-20407976453,015-2025-OGA-SG-MC,SERVICIO DE SEGURIDAD Y VIGILANCIA ITEM N°6 DDC PUNO/DDC TACNA,2025-05-26T00:00:00-05:00,2027-05-26T00:00:00-05:00,730,3317742.0,PEN,Soles,2025-05-21T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1094812,ocds-dgv273-seacev3-1094812-2026-03-19T10:12:38.855226-05:00,2325707,1094812-1667469,013-2025-OGA-SG-MC,"SERVICIO DE SEGURIDAD Y VIGILANCIA PARA LA SEDE CENTRAL, LOCALES, DIRECCIONES DESCONCENTRADAS DEL MINISTERIO DE CULTURA  ITEM N°1",2025-05-17T00:00:00-05:00,2027-05-17T00:00:00-05:00,730,42500000.0,PEN,Soles,2025-05-16T00:00:00-05:00,,42542889.2,PEN,Soles
ocds-dgv273-seacev3-1094812,ocds-dgv273-seacev3-1094812-2026-03-19T10:12:38.855226-05:00,2328869,1094812-20477591702,016-017-018-019-OGA-SG-MC,SERVICIO DE SEGURIDAD Y VIGILANCIA ITEM 4-2-7-3,2025-05-29T00:00:00-05:00,2027-05-29T00:00:00-05:00,730,12548949.51,PEN,Soles,2025-05-28T00:00:00-05:00,,12709668.68,PEN,Soles
ocds-dgv273-seacev3-2025-537-3,ocds-dgv273-seacev3-2025-537-3-2026-03-19T10:12:17.986360-05:00,2312085,1087338-20602575803,004-2025,"ADQUISICION DE SUMINISTRO DE TRIGO PELADO ENTERO, GRADO 2 PARA EL PROGRAMA DE COMPLEMENTACION ALIMENTARIA  (PCA) DE LA MUNICIPALIDAD PROVINCIAL DE HUANTA PERIO DEL AÑO 2025.",2025-03-08T00:00:00-05:00,2025-12-31T00:00:00-05:00,298,374076.6,PEN,Soles,2025-03-07T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1103780,ocds-dgv273-seacev3-1103780-2026-03-15T10:15:30.435032-05:00,2324328,1103780-1660355,023-2025-GA-MPSM,"EJECUCION DE OBRA: CONSTRUCCION DE AMBIENTE DE RECREACION ACTIVA, EN EL(LA) PARQUE ASOCIACIÓN VILLA UNIVERSITARIA EN LA LOCALIDAD TARAPOTO, DISTRITO DE TARAPOTO, PROVINCIA SAN MARTIN, DEPARTAMENTO SAN MARTIN, CON CUI N° 2574665.",2025-05-14T00:00:00-05:00,2025-07-28T00:00:00-05:00,75,581237.95,PEN,Soles,2025-04-30T00:00:00-05:00,2025-07-28T00:00:00-05:00,607090.63,PEN,Soles
ocds-dgv273-seacev3-2025-1333-2,ocds-dgv273-seacev3-2025-1333-2-2026-03-15T10:15:30.337910-05:00,2312211,1086168-1640489,AS 01 - 2025,EJECUCIÓN DE SALDO OBRA MEJORAMIENTO DEL SERVICIO DE PRACTICA DEPORTIVA Y/O RECREATIVA EN EL COMPLEJO DEPORTIVO DISTRITO DE PUNTA NEGRA DE LA PROVINCIA DE LIMA DEL DEPARTAMENTO DE LIMA CON CUI 2576754,2025-03-11T00:00:00-05:00,2025-06-08T00:00:00-05:00,89,1168686.79,PEN,Soles,2025-03-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,,,
ocds-dgv273-seacev3-1086966,ocds-dgv273-seacev3-1086966-2026-03-15T10:15:08.434220-05:00,2312062,1086966-1640529,AS-SM-001-2025-MDH/CS DERIVADA DE LA LICITACION PUBLICA N°001-2024-MDH/CS -PRIMERA CONVOCATORIA,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿MEJORAMIENTO DEL SERVICIO DE AGUA DEL SISTEMA DE RIEGO DEL CANAL SOQUERANA DEL CASERÍO CERRO GRANDE DEL DISTRITO DE HUASO - PROVINCIA DE JULCAN - DEPARTAMENTO DE LA LIBERTAD con Código Único de Inversión N° 2538929,2025-03-04T00:00:00-05:00,2025-07-31T00:00:00-05:00,149,4111679.62,PEN,Soles,2025-03-03T00:00:00-05:00,,4553678.640000001,PEN,Soles
ocds-dgv273-seacev3-1086423,ocds-dgv273-seacev3-1086423-2026-03-15T10:14:34.327648-05:00,2308269,1086423-20600236068,CONTRATO N° 002-2025-MINEDU/VMGI-PEIP EB-OA,"SERVICIO DE CORREO ELECTRÓNICO, HERRAMIENTAS DE COLABORACIÓN, OFIMÁTICA Y ALMACENAMIENTO EN LA NUBE PARA EL PROYECTO ESPECIAL DE INVERSIÓN PUBLICA ESCUELAS BICENTENARIO ¿ PEIP EB",2025-02-17T00:00:00-05:00,2026-02-16T00:00:00-05:00,364,232808.3,PEN,Soles,2025-02-10T00:00:00-05:00,,275433.04,PEN,Soles
ocds-dgv273-seacev3-2025-1272-2,ocds-dgv273-seacev3-2025-1272-2-2026-03-12T10:14:07.991649-05:00,2310656,1086628-20611573961,CONTRATO N°02-2025-MDCH-OA,CONTRATACIÓN DE SERVICIO DE ALQUILER DE CAMIÓN CISTERNA PARA RIEGO DE LAS ÁREAS VERDES DE LA SUB GERENCIA AMBIENTAL DE LA MUNICIPALIDAD DISTRITAL DE CHA,2025-02-22T00:00:00-05:00,2026-01-31T00:00:00-05:00,343,208800.0,PEN,Soles,2025-02-21T00:00:00-05:00,,238525.0,PEN,Soles
ocds-dgv273-seacev3-1085755,ocds-dgv273-seacev3-1085755-2026-03-12T10:14:07.956622-05:00,2304017,1085755-20373811107,N° 01-2025-SMV,Contrato,2025-01-12T00:00:00-05:00,2025-03-28T00:00:00-05:00,75,60750.6,PEN,Soles,2025-01-10T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1607-11,ocds-dgv273-seacev3-2025-1607-11-2026-03-12T10:14:07.937243-05:00,2315013,1087490-1646801,CONTRATO N°019-2025-MDH/GM,"CONTRATACION PARA LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN LOS CANALES SAN PEDRO, LA LOMA Y LAS PIRIAS EN EL CASERIO CHOCOCA DISTRITO DE HUARMACA DE LA PROVINCIA DE HUANCABAMBA DEL DEPARTAMENTO DE PIURA - CUI N 2614653",2025-04-15T00:00:00-05:00,2025-08-31T00:00:00-05:00,138,2402897.34,PEN,Soles,2025-03-20T00:00:00-05:00,2025-11-24T00:00:00-05:00,2543640.11,PEN,Soles
ocds-dgv273-seacev3-2025-47-30,ocds-dgv273-seacev3-2025-47-30-2026-03-11T10:13:12.209855-05:00,2321258,1086748-1651592,CONTRATO Nº059-2025-G.R.PASCO/GGR,CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA: ¿CREACION DEL SERVICIOS DE ESPACIOS PÚBLICOS URBANOS EN PARQUE UNIVERSITARIO DISTRITO DE YANACANCHA DE LA PROVINCIA DE PASCO DEL DEPARTAMENTO DE PASCO¿ CON CUI Nº 2644044,2025-04-22T00:00:00-05:00,2026-02-16T00:00:00-05:00,300,6429700.36,PEN,Soles,2025-04-21T00:00:00-05:00,2026-05-21T00:00:00-05:00,7033041.510000001,PEN,Soles
ocds-dgv273-seacev3-1109108,ocds-dgv273-seacev3-1109108-2026-03-08T09:59:01.999777-05:00,2324143,1109108-1667369,CONTRATO Nª 005-2025,CONTRATACIÓN DE EJECUCIÓN DE OBRA: ¿MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA LOTIZACIÓN ENRIQUE AÑI GASTELO DISTRITO DE PUEBLO NUEVO PROVINCIA DE FERREÑAFE DEPARTAMENTO DE LAMBAYEQUE,2025-05-12T00:00:00-05:00,2025-09-30T00:00:00-05:00,141,5394917.06,PEN,Soles,2025-05-09T00:00:00-05:00,2025-10-15T00:00:00-05:00,5758059.55,PEN,Soles
ocds-dgv273-seacev3-2025-1160-2,ocds-dgv273-seacev3-2025-1160-2-2026-03-06T10:10:16.196849-05:00,2318512,1087670-1646567,CONTRATO DE SERVICIOS,CONTRATO DE SERVICIOS N°53-2025-MDP-GM,2025-04-14T00:00:00-05:00,2026-01-13T00:00:00-05:00,274,340000.0,PEN,Soles,2025-03-13T00:00:00-05:00,,442000.0,PEN,Soles
ocds-dgv273-seacev3-2025-30200-11,ocds-dgv273-seacev3-2025-30200-11-2026-03-05T10:11:19.900619-05:00,2316428,1086921-20601030463,01-2025-OTASS,SERVICIO DE LIMPIEZA Y MANTENIMIENTO PARA LAS DIFERENTES OFICINAS DEL ORGANISMO TÉCNICO DE LA ADMINISTRACIÓN DE LOS SERVICIOS DE SANEAMIENTO -OTASS,2025-03-24T00:00:00-05:00,2026-04-30T00:00:00-05:00,402,418547.35,PEN,Soles,2025-03-24T00:00:00-05:00,,437704.94999999995,PEN,Soles
ocds-dgv273-seacev3-1087283,ocds-dgv273-seacev3-1087283-2026-03-05T10:11:00.461110-05:00,2379146,1087283-20503953839,N° ES-C-030-2025,"COMPRA CORPORATIVA DE LUMINARIAS LED PARA ALUMBRADO PÚBLICO PARA LAS EMPRESAS DE DISTRIBUCIÓN ELÉCTRICA BAJO EL ÁMBITO DE FONAFE - ITEM 04: LUMINARIA PARA ALUMBRADO PÚBLICO CON TECNOLOGÍA LED, PARA VÍA TIPO III DE 50W A 55W",2025-06-21T00:00:00-05:00,2027-07-25T00:00:00-05:00,764,1335777.7,USD,Dólar Norteamericano,2025-06-20T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-1500-1,ocds-dgv273-seacev3-2025-1500-1-2026-03-05T10:11:00.446215-05:00,2307785,1086705-20600571916,001-2025-MDTCLR,ADQUISICIÓN DE BIENES ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE TENIENTE CESAR LOPEZ ROJAS PARA EL AÑO 2025,2025-02-07T00:00:00-05:00,2025-12-31T00:00:00-05:00,327,168860.0,PEN,Soles,2025-02-06T00:00:00-05:00,,196147.58000000002,PEN,Soles
ocds-dgv273-seacev3-2025-200013-1,ocds-dgv273-seacev3-2025-200013-1-2026-03-01T09:59:01.990776-05:00,2318901,1085953-1645125,Contrato N°11-2025,CONTRATACIÓN DEL SERVICIO DE ALIMENTACION PARA LOS ESTUDIANTES BENEFICIARIOS DEL COMEDOR UNIVERSITARIO DE LA UNTRM ¿ SEDE CHACHAPOYAS PARA EL AÑO ACADEMICO 2025,2025-04-10T00:00:00-05:00,2025-12-31T00:00:00-05:00,265,5139200.0,PEN,Soles,2025-04-09T00:00:00-05:00,,4889354.8,PEN,Soles
ocds-dgv273-seacev3-2025-1922-32,ocds-dgv273-seacev3-2025-1922-32-2026-02-28T10:10:20.927483-05:00,2306850,1087980-L0609017821,36-2025,orden de servicio,2025-01-29T00:00:00-05:00,2026-01-28T00:00:00-05:00,364,55800.0,USD,Dólar Norteamericano,2025-01-28T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086366,ocds-dgv273-seacev3-1086366-2026-02-26T10:08:56.634344-05:00,2305841,1086366-10073911031,CONTRATO N°001-2025-MML-ALC-GRML-SRAF,CONTRATACION DEL SERVICIO DE ARREDAMIENTO DEL LOCAL PARA EL FUNCIOPNAMIENTO DE LAS OFICINAS ADMINISTRATIVAS DEL GOBIERNO REGIONAL METROPOLITANO DE LIMA,2025-01-21T00:00:00-05:00,2026-01-20T00:00:00-05:00,364,217000.0,USD,Dólar Norteamericano,2025-01-21T00:00:00-05:00,,392666.67000000004,USD,Dólar Norteamericano
ocds-dgv273-seacev3-2025-1611-9,ocds-dgv273-seacev3-2025-1611-9-2026-02-25T10:08:59.802982-05:00,2317246,1105377-20356755589,CONVENIO DE INVERSION PUBLICA LOCAL Nº001-2025-MPM-CH,"CONTRATACIÓN DE LA EJECUCIÓN Y FINANCIAMIENTO DEL PROYECTO DE INVERSIÓN: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN EL AA. HH ÑACARA EN LA LOCALIDAD DE CHULUCANAS DEL DISTRITO DE CHULUCANAS - PROVINCIA DE MORROPON - DEPARTAMENTO DE PIURA, CODIGO UNICO INVERSIONES 2502812",2025-03-26T00:00:00-05:00,2026-01-20T00:00:00-05:00,300,9349037.39,PEN,Soles,2025-03-25T00:00:00-05:00,,,,
ocds-dgv273-seacev3-1086601,ocds-dgv273-seacev3-1086601-2026-02-25T10:08:47.812144-05:00,2307426,1086601-10200024325,CD N° 001-2025-SUNASS,ARRENDAMIENTO ODS MADRE DE DIOS,2025-02-01T00:00:00-05:00,2026-01-31T00:00:00-05:00,364,96000.0,PEN,Soles,2025-01-31T00:00:00-05:00,,192000.0,PEN,Soles
ocds-dgv273-seacev3-2025-200537-10,ocds-dgv273-seacev3-2025-200537-10-2026-02-20T10:09:51.779812-05:00,2333387,1088046-1697760,CONTRATO 098-2025-MINAM-VMGA-GICA-JICA2,"CONSULTORIA PARA LA SUPERVISIÓN DE LA OBRA DE RECUPERACIÓN DE ÁREAS DEGRADADAS POR RESIDUOS SÓLIDOS EN EL SECTOR YAPATO, DISTRITO DE SECHURA, PROVINCIA DE SECHURA, DEPARTAMENTO DE PIURA, IDENTIFICADO CON CÓDIGO ÚNICO N° 2318601",2025-06-25T00:00:00-05:00,2025-12-30T00:00:00-05:00,188,409297.75,PEN,Soles,2025-06-10T00:00:00-05:00,,423166.29,PEN,Soles
ocds-dgv273-seacev3-2025-1763-1,ocds-dgv273-seacev3-2025-1763-1-2026-02-18T10:06:04.601464-05:00,2306896,1085619-20600571916,CONTRATO DE BIENES Nº 001-2025-GM-MDAS,SUMINISTRO DE PRODUCTOS ALIMENTICIOS PARA EL PROGRAMA VASO DE LECHE CORRESPONDIENTE AL PERIODO 2025,2025-01-28T00:00:00-05:00,2025-12-31T00:00:00-05:00,337,45387.0,PEN,Soles,2025-01-27T00:00:00-05:00,2026-02-28T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-418-1,ocds-dgv273-seacev3-2025-418-1-2026-02-18T10:06:04.584292-05:00,2323604,1085640-1637891,CONTRATO POR PROCESO N°002-2025-OA/MDU,"CONTRATACION DEL SERVICIO DE CONSULTORIA DE OBRA PARA LA SUPERVISION DE LA OBRA ¿MEJORAMIENTO DEL CENTRO DE SALUD CERRO VERDE DEL DISTRITO DE UCHUMAYO, PROVINCIA DE AREQUIPA, DEPARTAMENTO DE AREQUIPA CON CUI N° 2475879¿.",2025-04-11T00:00:00-05:00,2026-06-05T00:00:00-05:00,420,1099762.36,PEN,Soles,2025-04-11T00:00:00-05:00,,1092022.36,PEN,Soles
ocds-dgv273-seacev3-1093100,ocds-dgv273-seacev3-1093100-2026-02-15T09:57:16.325619-05:00,2317152,1093100-1649101,CONTRATO N° 055-2025-MDO-VRAEM-GM/OL,"CONTRATO DE SERVICIO DE CONSULTORIA PARA PARA LA SUPERVISIÓN DE OBRA: ""MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 54206 DE CENTRO POBLADO CALLAPAYOCC DISTRITO DE ONGOY DE LA PROVINCIA DE CHINCHEROS DEL DEPARTAMENTO DE APURIMAC¿, CÓDIGO ÚNICO DE INVERSIONES (CUI) Nº2575145.",2025-04-01T00:00:00-05:00,2026-01-19T00:00:00-05:00,293,321404.04,PEN,Soles,2025-03-24T00:00:00-05:00,2026-01-29T00:00:00-05:00,,,
ocds-dgv273-seacev3-2025-1759-4,ocds-dgv273-seacev3-2025-1759-4-2026-02-12T10:06:15.364551-05:00,2312321,1087543-20600571916,02-2025-GM/MDJ,ADQUISICIÓN DE LECHE EVAPORADA ENTERA POR 410 GRAMOS PARA EL PROGRAMA DE VASO DE LECHE PVL DE LA MUNICIPALIDAD DISTRITAL DE JEPELACIO PERIODO MARZO ¿ DICIEMBRE DEL 2025,2025-02-28T00:00:00-05:00,2025-11-24T00:00:00-05:00,269,208462.5,PEN,Soles,2025-02-27T00:00:00-05:00,,249088.5,PEN,Soles
ocds-dgv273-seacev3-2025-1759-5,ocds-dgv273-seacev3-2025-1759-5-2026-02-12T10:06:03.634906-05:00,2312296,1087513-20600571916,01-2025-GM/MDJ,"MEZCLA DE HARINAS DE CEREALES PRECOCIDAS DE KIWICHA, QUINUA, AVENA Y MACA SABOR MANZANA, ENRIQUECIDA CON VITAMINAS Y MINERALES, PARA EL PROGRAMA VASO DE LECHE DE LA MUNICIPALIDAD DISTRITAL DE JEPELACIO PERIODO MARZO ¿ DICIEMBRE DEL 2025",2025-02-25T00:00:00-05:00,2025-11-24T00:00:00-05:00,272,192017.52,PEN,Soles,2025-02-24T00:00:00-05:00,,228593.52,PEN,Soles
ocds-dgv273-seacev3-1088549,ocds-dgv273-seacev3-1088549-2026-02-12T10:06:03.530050-05:00,2312228,1088549-1644239,AS N° 003-2025-MDP/CS,"CONTRATACIÓN DE LA EJECUCIÓN DE LA OBRA:  ¿REMODELACIÓN DE INFRAESTRUCTURA DEPORTIVA; EN EL (LA) I.E. CARLOS AUGUSTO SALAVERRY DE LA LOCALIDAD DE VISCAS DISTRITO DE PAUCAS, PROVINCIA DE HUARI, DEPARTAMENTO DE ANCASH"" con Código Único de Inversiones  N° 2631558.",2025-03-10T00:00:00-05:00,2025-05-10T00:00:00-05:00,61,339031.16,PEN,Soles,2025-03-04T00:00:00-05:00,,375018.76999999996,PEN,Soles
ocds-dgv273-seacev3-1085144,ocds-dgv273-seacev3-1085144-2026-02-11T10:03:51.172048-05:00,2318893,1085144-1643657,CONTRATO Nº 142-2025-MDSM/GM,"CONTRATACION DE EJECUCION DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE AGUA POTABLE Y DESAGÜE EN EL CASERÍO DE CHINCHAN Y SECTOR JATUNCANCHA DEL CENTRO POBLADO DE CHALLHUAYACO, DISTRITO DE SAN MARCOS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH",2025-04-03T00:00:00-05:00,2025-10-03T00:00:00-05:00,183,5543386.88,PEN,Soles,2025-04-02T00:00:00-05:00,,,,
ocds-dgv273-seacev3-2025-200461-100,ocds-dgv273-seacev3-2025-200461-100-2026-02-08T10:00:17.848901-05:00,2313167,1087485-20535783650,013-2025,SERVICIO DE VIGILANCIA PARA EL PROGRAMA DE INVERSIÓN,2025-03-02T00:00:00-05:00,2025-12-26T00:00:00-05:00,299,91267.45,PEN,Soles,2025-02-28T00:00:00-05:00,,118647.68,PEN,Soles
ocds-dgv273-seacev3-2025-1490-1,ocds-dgv273-seacev3-2025-1490-1-2026-02-08T10:00:17.833422-05:00,2312672,1087414-20450131891,CONTRATO N° 013-2025-MPAA-GM-GAyF/ULCPyA,"ADQUISICION DE COMBUSTIBLE (DIESEL B-5 Y GASOLINA DE 84 OCTANOS) PARA LAS DIFERENTES ACTIVIDADES DE LA MPAA, PERIODO 2025, ITEM II - DIESEL B-5",2025-03-01T00:00:00-05:00,2025-12-31T00:00:00-05:00,305,2781771.9,PEN,Soles,2025-02-28T00:00:00-05:00,,3457349.4,PEN,Soles
